user_id,item_list
2383,3497 4147 23600 6734 12409 502 2426 5469 19480 19709
6004,24075 9438 13118 5942 10269 25675 10786 14313 16083 15799
5138,2492 19089 2533 23481 10311 21373 9322 18317 25873 18984
4510,3812 2426 9992 25407 10981 12601 1685 17229 10467 16772
4379,10786 25675 25071 773 19564 8538 24075 10269 561 18293
7219,9370 25407 3866 23154 6734 18263 2426 1463 15691 16577
1010,16005 19007 1635 24209 8894 5157 15231 8525 6542 4794
1622,25557 22191 607 19624 18365 11320 4541 9957 8826 18636
3039,2656 12663 16551 18561 23215 17952 4237 12407 9998 7156
3129,21857 9327 1714 17739 20308 16786 18512 8544 17662 6612
2272,12308 752 15830 23417 13974 1876 6759 13330 23493 2016
3013,10808 22177 19700 15537 17092 5063 23031 422 6673 25129
7889,17206 11174 22300 24597 22473 18893 24328 17927 24485 3348
2882,7030 20919 23264 24432 13954 23064 7809 22929 9228 22229
38,1863 8560 4940 13628 21552 1960 14385 13541 6088 18122
6162,25407 2426 23154 10834 18452 11533 4541 13711 23141 12050
1820,13226 21021 15196 18798 7468 20688 23399 10653 2001 10426
706,2835 5942 24075 13464 8909 24994 17981 22350 8316 448
3744,13136 25407 4980 11340 21920 11533 10792 23154 10594 2426
201,20146 19089 19480 17760 17257 23600 12119 24355 16630 1634
3465,4502 20308 23388 4888 4282 13663 11089 12602 8925 17304
751,16301 13954 20919 720 15635 9747 23844 14799 3133 1750
7608,7179 22754 23960 14273 14397 10980 19927 4748 8766 10545
5355,24355 19874 4502 18419 20308 17668 4257 5581 15234 10418
6078,2333 2868 13541 4620 18190 5717 19114 12341 3983 6088
5297,6539 8902 16968 24594 25575 20686 19803 24164 23935 24481
3268,20308 14684 24355 18399 24481 10073 24014 10396 19874 4257
400,8062 25457 23280 8350 4384 22478 16717 7850 1143 1329
7036,24189 3556 20122 22081 11093 11231 20064 20063 6397 24867
6493,15459 5717 2868 22003 2333 23536 22646 1863 18190 10450
1138,4763 9152 24262 12421 9090 13430 12410 21114 9665 12629
2176,11716 4620 23258 8686 5487 16112 13541 11792 9284 16230
1373,21552 1863 4055 9591 9243 15830 19781 18380 20496 11796
7590,9017 16577 9673 17877 18452 9370 3812 20969 23154 1463
4982,23940 25013 12187 20108 22788 18902 9591 13555 23909 11674
5155,18317 13294 13928 22445 18984 7494 2533 19709 20095 25407
1303,4502 20308 4257 19874 17130 9438 20553 11623 9520 17668
3969,15234 5179 24355 22853 1773 21003 14027 1634 7450 15605
7087,7086 11527 7350 7658 24967 23204 13138 20289 25458 21053
4548,4620 5717 23258 16112 9284 10450 16878 18190 9029 18528
1576,2426 15691 9555 23154 23141 10834 10594 6734 1583 12818
7334,649 24520 6021 2103 5712 22734 23071 10521 18421 2388
3478,7728 12719 22554 8990 25675 18317 13944 1307 3826 2904
6160,16767 5871 3518 24561 12494 10450 21871 14658 2641 20573
5733,6239 14609 7474 3934 23628 14978 817 7444 18300 11706
5244,25407 2426 10594 10834 1583 6734 19089 18392 16928 9701
2872,25407 7728 25675 12719 10908 23154 15691 10981 25138 18392
1661,13226 13514 14826 10014 19630 18469 16267 22121 17075 24948
3459,2492 24577 25407 16651 3037 2426 10594 20366 1056 6734
4182,21552 20496 20148 24227 18293 4927 24410 1639 5119 11730
4855,3971 18636 25178 7568 13665 7771 13134 23689 10766 15658
3491,3037 4936 9118 18412 6689 11975 24556 13609 5032 1421
5096,19525 23481 22121 12151 18930 7494 11900 8431 25873 20988
6022,2426 15691 9555 23154 10594 23141 1583 6734 10981 12818
1870,1863 18122 1947 22645 18190 19822 23536 8560 2868 3997
5374,7205 21598 23869 1026 20140 14965 2648 4843 3472 10866
930,14684 4502 7883 5581 18419 24355 20308 10418 17668 11737
3513,14463 24870 22419 6349 12936 4351 2888 19852 22731 679
1266,24929 24051 19475 4703 16765 16597 11824 20438 19739 8787
6563,7564 18499 11848 17668 16225 25669 14396 18604 17874 7361
1042,773 21932 8541 8704 19480 21552 10132 6636 20807 14875
5465,8769 8544 9327 17739 6691 17662 10337 16786 13663 17668
7276,16218 20308 9934 18987 4966 3556 14023 16972 10615 14684
3982,25407 10594 2426 6734 1583 15691 9555 10834 10981 17156
3910,10594 11832 16116 800 6952 24070 1714 23154 5907 6691
724,15903 15234 17478 13838 17517 51 1258 17218 24508 20728
5134,22184 7676 18945 12143 598 6179 24811 25459 812 21966
762,23737 22438 8388 17373 201 9060 13490 23255 7302 19606
3544,17723 19089 20095 18984 9683 16630 23600 22853 14640 9402
2536,5032 18793 8709 8097 15182 22356 9769 497 22548 16172
5108,7495 16206 2451 19963 24822 9295 2408 12973 10234 827
2903,23086 12759 25834 17877 11527 19948 10311 16669 13886 21373
888,9438 22554 24075 12061 9851 561 19308 14433 25675 9345
2356,4257 22750 6632 16394 22128 6294 22554 22712 17070 25046
7529,23799 10269 25459 25675 20146 22554 10786 12558 3314 11755
6403,8544 9339 16179 20108 19480 19910 12273 1863 20148 13797
3887,8396 15749 17370 25133 1657 570 14539 25549 16876 13971
6807,9282 24711 20345 11987 7229 8395 14912 9797 17637 16767
4741,14684 20308 24075 24197 19874 24355 10073 18399 4257 13552
1372,5717 4620 13541 11663 15145 12341 15327 18190 14220 9284
3554,23600 22121 12466 12409 18984 11658 20146 15691 8431 23481
1664,6140 136 11776 20971 9451 1910 22310 950 11745 4251
5050,17680 3631 4909 8388 9060 19468 17373 16772 1193 22438
3202,8544 9075 2447 25878 3377 4620 13541 24410 21552 18132
517,8538 13797 19480 14978 21552 11730 23600 7277 7639 9664
2189,17517 5772 7144 16499 15644 11871 8242 12223 10139 15903
4721,24546 7839 22622 175 8805 11702 18547 5076 14528 377
5336,25407 23154 2426 13711 2492 17209 16906 18392 10834 23141
1184,12242 21674 4503 18640 5032 974 24239 10653 2812 2577
600,11295 5044 18317 20146 23600 19089 25407 9438 24075 12409
4735,12858 21994 16743 4368 16219 13012 24264 16753 23839 46
3771,22554 24075 9438 21552 18293 12923 21859 10786 3803 1863
1986,9541 21975 9243 12404 21150 973 11067 1876 8484 19114
4749,5078 359 11242 13863 20375 23444 14132 826 22056 1942
1137,23109 4825 15144 22196 14253 11925 11270 22982 9358 12016
4191,3037 5032 12158 10994 497 17370 14539 25407 12048 16172
6291,895 6904 21008 21061 17339 24075 3497 17651 22155 18295
3461,3971 17723 19089 19511 20841 11900 23600 20146 20095 9511
2944,20553 24355 4502 14684 10418 18512 25013 20308 11737 15363
2837,7426 5084 20337 15636 5815 592 2584 14998 25702 25890
275,17860 25675 22410 24075 604 12453 21413 7487 1397 3506
6225,16499 17586 10747 15896 7243 20460 6629 11871 17517 21674
3428,13373 25034 24333 3579 16726 2798 23405 4184 7053 15733
4037,5887 8528 17156 588 6076 11848 25407 22987 5469 23133
3626,19128 15543 20321 13509 15369 20308 13692 6612 12704 5178
4121,9591 21552 8251 11730 13797 20108 19480 23600 4940 8560
6333,5150 15196 17546 15234 22758 17517 13867 9511 20308 19010
1351,25675 7494 19089 15564 10786 13118 12061 23799 24894 19308
7735,7997 12494 3235 14658 3518 2745 9797 24561 4364 18528
1045,24831 18528 22646 9337 21854 4369 13030 19180 23457 15296
2635,19189 17108 5078 19431 1113 18352 5119 21458 19776 21277
7787,22971 7174 17744 24153 6673 25556 12684 132 2197 10397
1702,4147 13887 5469 8097 22121 681 13294 20308 1064 12914
7492,15899 11998 2639 17969 19355 18931 2401 24318 11533 6125
6239,18463 9438 14684 13684 21872 24364 3037 6050 1654 20301
3462,14569 14654 10504 24199 3805 18737 5918 8593 20048 8417
538,23154 25407 2426 10594 17156 1583 10792 18392 9322 21920
4424,19346 7085 14354 23850 3275 19049 5581 17814 14973 8785
4776,14370 17668 10269 20204 14568 17205 6434 10673 16005 3379
1904,17820 8304 15764 24093 8064 6897 5412 4803 57 18122
3299,10594 22848 6734 16651 10981 10834 11533 2492 7115 10792
5995,23536 2333 9284 2868 15327 23711 10450 18114 8285 19114
5165,19750 10908 14059 22963 1554 22960 21177 4440 21420 14998
1501,23154 25407 2426 10594 17156 10834 9555 10908 1583 9701
3961,7145 5482 6652 18310 18528 3176 21697 25489 4556 15439
6899,13954 3281 14723 7030 16301 12709 15635 10697 16345 20919
4283,23154 22554 16928 10594 2426 6734 10834 7991 17156 9438
421,20963 16726 23405 1702 15733 4184 7016 20203 9294 24333
7644,13257 15795 7363 2679 2888 15137 14056 10075 20176 15645
3547,2585 21698 22352 8328 11824 15347 17925 16765 3973 4469
6056,7935 16663 8138 21035 7872 20977 19895 10322 15596 13835
4006,20146 12409 19480 16630 20095 19709 22121 14895 17723 24355
4407,25009 23621 11449 20308 5945 22332 17668 16567 2919 14767
5317,25407 8709 2426 13424 919 21492 10594 25342 15910 23154
7743,20300 5032 12048 18793 3037 9769 15559 8709 7267 23697
3966,9243 21583 20148 21552 9851 19781 4209 12840 14456 773
3078,14684 4502 20308 19874 4257 6612 19879 6329 5581 17668
5487,1435 20308 18512 25005 14684 19874 6329 24481 15363 17523
5682,21647 9295 18795 5374 7495 733 4437 14455 6396 16492
4087,15903 10269 17517 20392 10766 21958 1373 25771 24808 14963
865,13845 17788 21037 5044 24508 17462 3711 11220 6196 15691
6537,8754 5942 20321 19786 6612 5178 25645 7494 13438 7708
1391,20368 19560 1714 22862 19874 17322 14137 4502 22181 23534
1981,5784 17229 22121 6446 7114 16772 20058 21303 12601 16577
7348,16577 22121 25407 15691 19089 8785 8990 8097 20146 21747
7439,12087 3527 22622 24546 2587 20038 762 11055 4602 377
569,17209 5952 12050 2118 6708 15169 1056 5 4366 8037
5792,25957 17643 5078 17856 20308 4194 14684 12554 20766 19874
1679,21466 8445 16856 15428 178 9506 5243 3141 23579 11726
5748,19468 16772 2426 25675 25407 22554 5044 7728 23485 191
6734,16206 4437 9021 6396 17536 20253 23969 10869 6627 19040
183,23600 12409 19709 17723 20095 7494 20146 23481 18984 11091
6426,10450 18190 23127 562 23536 18528 13837 3518 7997 12494
2571,14684 24355 5581 7883 18419 10418 4257 6612 22653 18512
186,16394 21373 7583 19150 7013 24577 19948 3264 5095 736
3196,9370 25407 20410 7710 3866 17229 1463 18392 23086 18417
1823,4927 1447 25203 15830 23909 11658 23850 525 5119 1600
6539,23536 18190 6088 2333 1863 3983 15459 4620 21854 10450
7450,25250 16577 19427 24172 23579 20822 24017 18583 8296 19089
5511,23600 19709 20095 19480 16630 5044 14291 12409 23481 12466
7113,20308 5581 17668 6612 1714 20553 11737 15234 14137 22653
6224,15082 22244 15709 23481 1938 22300 23628 462 2109 3348
4647,20146 19010 7494 24355 4966 4502 21552 8097 9438 1240
4872,23547 16629 378 21977 16504 2236 7975 21993 16708 19483
1014,16941 5032 3829 10544 13789 18649 3037 18793 497 8682
5267,7063 5469 681 4147 2236 19089 18984 7908 9089 13928
2278,8709 15636 7426 10747 1095 18793 11823 4936 9819 12158
7838,19518 5815 8396 12454 16489 17720 10747 13763 9741 17370
5544,15903 15196 9511 18636 14192 20841 9041 3971 5150 15811
4986,20095 16630 25407 24209 19089 7908 18317 11091 19709 23481
6875,10377 22500 1258 17168 16590 17850 13985 16309 6094 1082
654,839 20897 25478 613 19704 7007 12983 10061 6108 19833
4141,7114 5044 19468 10162 15196 2049 22226 13226 22680 15903
5271,19089 16630 20146 18984 23600 23481 14291 7494 2665 22121
3738,22554 18293 25046 942 23485 12923 6294 19564 25260 561
3188,19874 14684 4502 18419 15363 15903 919 1714 15754 12158
3580,20919 13954 16301 16871 23844 16345 5776 14723 3281 5324
1466,25407 15691 5044 9555 2426 10834 23141 1583 19468 16928
1102,1863 9591 21552 23536 4940 13541 6781 24340 19094 6088
332,20553 17760 14291 13797 20290 21030 5327 14978 13283 12710
7337,18841 17913 4483 6855 22396 6605 10222 12991 22980 438
1012,9438 22554 10786 12061 9851 5942 15564 18293 13118 25407
4851,4811 11681 18790 4812 9556 5029 25693 14462 25683 752
4430,10269 25675 9438 22554 5942 10786 12061 9851 23799 13118
7221,14538 20082 1008 15024 10570 7809 525 7700 19929 6871
1793,2962 16562 5078 25009 19854 7919 11449 7197 23167 11984
811,2426 23154 25407 1583 7727 9701 14104 12818 6734 16928
7697,5178 11285 24209 399 7494 11900 11979 16412 7030 1635
7775,21469 19270 5152 23816 195 8990 24724 7095 19850 17400
6279,4620 12341 11792 18190 22646 13541 7494 18114 21854 2333
1791,316 19332 13294 4147 7055 19769 16751 8375 9089 22464
605,3804 25314 19114 1158 141 3176 21583 8544 7257 23417
3056,23391 25407 17209 11340 13136 18452 8309 10981 21615 1014
866,13424 3456 13789 3037 557 5905 7662 1885 13502 2200
6972,12846 3254 19093 4875 25754 15047 8355 24166 21744 17982
6082,17195 10620 17169 15650 22040 3779 15169 20148 6412 358
3474,10792 25407 13294 2426 23154 17156 12050 1800 424 22669
1227,1876 25693 5119 2468 19114 4811 24908 14433 2300 25289
2932,24355 19874 4502 20308 18419 4257 17668 20553 10418 15234
4394,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
7844,15691 10594 13711 2426 10908 23154 6734 25407 22848 8316
130,8805 25766 14104 7839 175 24546 20857 3527 1205 1959
6763,15265 12655 8819 19584 16850 21335 21433 2364 7494 3514
1973,13875 14597 1651 17024 13238 6524 4328 11397 10659 21962
1462,16758 23309 7973 11189 25419 5031 12874 13443 11468 4421
4840,5923 10551 6943 18137 6345 4198 6003 14317 13159 1999
6688,22359 9050 14418 18344 22646 2333 8811 2868 20901 962
5843,21139 5084 15896 17586 13763 5815 25702 10747 10994 25741
5117,2333 4620 10450 6088 21854 12341 15327 9218 22356 18114
3650,24075 20146 19089 10269 23600 17723 9851 9438 17257 12061
6003,3090 17668 7998 21355 8672 5800 25594 8367 18262 9826
195,10020 1092 7030 6239 18355 11706 8033 9811 399 16703
6182,10786 23711 24075 11792 773 2333 23536 5717 13541 25675
4681,5717 23536 2868 22003 13541 2333 10450 22646 18190 23711
97,12554 21428 19429 1486 13850 25809 1808 18512 359 10728
4667,17407 1898 4341 15522 15213 6264 14172 6520 7700 10175
7031,20411 10020 16703 24619 25346 399 24628 16335 9811 7030
444,1816 1714 16324 7624 5078 11459 8769 10418 17637 13118
4926,15997 20325 18860 18949 3188 6612 5467 19826 17668 4502
4020,11623 17130 24075 19007 7839 13433 22995 1745 25209 24945
6624,20705 11533 23339 14838 8249 6810 8316 19200 22848 20461
5869,15196 17546 17517 9511 4476 17218 6830 9041 1542 25642
1924,20894 16954 9456 13159 2369 18137 1999 25553 11967 14943
4169,2426 11295 9322 5469 9555 13294 10792 5952 17209 13711
5088,16772 25407 17209 8990 17229 2426 9555 13136 5044 1583
6550,857 24484 8304 15764 24093 20990 8691 6897 12646 15583
5731,24645 18724 19153 25035 25533 20909 13294 12359 8262 14905
7058,16926 9583 10875 17478 24481 4169 20709 25894 13998 17556
3339,20146 23600 17723 16630 12409 19089 8894 9438 24075 17257
5778,6198 19525 19089 2665 8894 21049 2879 20979 7094 19792
4092,3803 22554 4512 12923 7202 23485 22189 24002 19401 15877
1808,21552 8544 20148 11384 8920 13797 11452 9339 7639 21653
1697,21698 3835 6662 8036 23310 25693 25013 454 21252 364
7454,10398 13797 991 8184 1161 9596 11486 7492 1197 11730
1972,12061 18804 15564 25260 4512 22128 561 7202 9438 19401
5572,17517 17546 12142 19511 20841 14192 9511 15903 9531 15811
923,1810 508 18122 24877 10413 7700 2685 17813 21092 16857
1663,16772 19468 15729 14272 25407 3812 22121 6446 8097 10946
561,24355 24481 14684 16562 5870 20308 19089 4502 7030 15778
2732,1863 8560 21552 22645 13628 18122 22860 16552 1960 12289
3019,25223 18872 24561 12855 19114 1671 24314 2416 14746 10428
778,5930 4147 25133 19298 23359 22040 21042 21712 11705 306
4403,1863 8544 9591 466 13541 20031 2267 20108 2996 4966
3241,14462 24472 9951 23540 23043 4648 12061 5543 5119 18619
1392,4651 9095 25362 23713 3486 19002 24335 10804 17499 15176
698,8251 9558 19393 1863 9339 21346 18045 6453 4291 15143
2622,24658 20518 20301 25034 23031 6760 21654 8780 422 19832
1861,3037 10269 22554 51 18793 8709 5942 497 9769 15559
1917,11465 8920 8151 16560 21464 13541 18902 13384 16127 25932
3426,19427 341 14104 8296 23004 24418 1205 8805 8894 2459
1445,4588 22121 4390 16793 10162 8990 25407 12319 5044 25675
7646,15459 9591 13541 2868 8920 2333 22003 5717 2090 23711
7540,5952 13663 13503 11533 18566 20863 8147 2118 19875 16402
5234,2342 6439 22329 5870 2270 9597 23760 8454 17823 11158
5795,7494 23600 12920 5119 6964 17723 11091 14291 23481 19089
2192,17858 23536 13541 2333 21854 9284 12061 23711 23299 6088
3042,5998 25191 9498 13168 23383 19186 21262 11152 22418 19427
689,8842 15271 6691 8886 1185 12426 4188 21579 1333 17195
7674,13424 3037 8709 8558 497 15182 3456 13231 13789 12048
5678,25407 2426 9555 1583 13711 23154 10594 7991 10834 25138
7504,11533 19875 15169 6708 25596 19092 4541 4213 2118 5952
4382,6734 23154 18392 23133 1583 2426 9322 25407 10594 7564
4270,16394 20508 18882 18263 21373 22010 23086 9683 19020 4257
1638,23536 18190 4620 2868 12341 8920 5717 6088 15327 2333
4738,3803 25675 9438 22554 19401 15564 7202 19564 12061 12923
7722,4502 24355 5581 20308 18419 7883 10418 17668 11737 4257
6374,24577 25407 17819 14706 4878 19089 4257 5044 8089 5803
7863,13855 3338 22465 17100 24916 17496 21981 8560 1458 20946
5533,25596 5952 3737 2118 25407 4541 6212 1085 654 19092
372,13541 23536 2333 4620 10450 22646 9284 13030 2868 19114
5103,8630 5581 17157 15749 6612 12435 14684 2232 1816 14586
6733,2557 6053 16743 4020 3745 8321 46 14052 4778 8952
1452,4620 12341 5717 18190 9284 15327 23536 8285 2333 13541
2545,21433 5178 20321 12704 11979 19525 21769 13571 2356 24657
1695,25693 10554 18293 8538 25675 19114 22554 4811 25314 25491
1666,1397 10592 12839 15275 6319 12257 7487 24677 11848 3506
6264,15271 11848 16535 7648 20281 21099 17717 7012 6797 5221
3230,7856 19427 3220 23959 3025 14105 19868 4532 11405 19505
4023,22128 22750 18293 6294 15790 21552 6632 9591 8251 21342
7899,2646 273 2656 4919 8709 13138 16551 5259 9319 7156
1896,14684 304 24355 6612 19874 7993 4032 4502 21912 17668
3270,14141 4147 24429 25407 3497 13887 24196 588 6845 8097
639,6901 25459 22983 22565 15374 14568 1984 17452 15571 4411
4353,21552 7885 12550 22511 8686 11716 19524 8538 5746 2868
5513,7494 19480 23600 22121 12409 18317 2665 25407 17723 8431
6896,3037 15559 18793 12048 13609 7267 9769 11975 2026 24629
3075,4707 17740 4099 9981 10136 7508 24988 4730 13476 10507
6461,9438 25675 22554 12061 5942 9851 10786 13118 19089 15564
7596,10269 25675 9438 10786 5942 12061 22554 9851 23799 13118
2165,6446 5044 13226 10162 3572 16577 15196 12254 15204 11121
7818,14978 10269 7313 275 20301 24038 5562 14609 21527 811
5257,15374 21242 2526 5044 17418 12845 159 16408 17668 21116
1312,6327 21068 13345 4305 17156 1249 22484 17836 8309 2975
5711,3322 12711 3815 59 25852 10827 1804 10563 10704 14621
6256,25675 24075 9438 18293 12923 19401 10786 23485 15564 6904
5799,25407 23154 1583 7991 10594 15691 10834 18392 19468 16906
3980,5952 11533 9555 15691 23154 10834 25596 10594 15169 13503
4057,8064 10807 15125 8304 18122 15764 5934 22292 24109 5412
3709,23448 23510 24270 18122 19393 1810 6253 22866 1892 9558
5491,2426 23154 9555 10834 1583 6734 13711 16906 12818 23141
1987,8102 7006 14383 18174 1531 5185 10914 7995 1430 7865
758,25407 8860 11533 25596 3737 17209 21352 6708 11943 654
207,6239 8158 23628 14609 6760 15006 18300 10948 5298 275
1772,9851 7997 10450 21854 2333 23711 23536 23127 3518 25693
327,17925 24929 19475 9645 6638 20438 12038 12211 3010 9699
1231,8062 7850 24735 16717 14727 17248 22106 5038 25013 10188
7055,9438 22622 24075 6419 1959 23975 5284 1745 16480 2219
2386,5491 18505 17518 21087 25518 388 17973 21759 15774 10572
2129,8544 5672 10786 16083 17478 13118 9438 23711 21552 2996
819,22554 18293 3497 25675 2995 10137 13887 25407 6164 5631
2716,19875 25407 8097 13503 8860 19092 4541 17819 22801 23774
6831,23563 8602 18882 12214 6325 17808 23799 19322 9438 8538
3616,12923 22750 18293 5543 17929 18804 4241 25463 25046 3803
6872,17313 23481 15830 19480 13433 1205 20290 20108 24909 11076
1150,5717 1863 21583 24410 11384 23711 18274 12840 11792 773
6364,4502 7883 19874 14684 5581 24355 10418 15363 6612 18419
7531,12554 19429 21428 11357 11192 19373 1808 13686 359 2274
5035,9438 24075 6419 1959 1745 13485 24484 7541 7604 5750
7174,4502 22459 25227 13259 2665 17397 24653 17692 20832 695
822,22848 2426 23154 18574 942 25138 10834 6878 16537 1583
4231,25407 15691 9555 9446 16928 7991 23154 1583 8097 10834
5448,19007 1959 9520 11623 22398 10839 7839 1205 15240 20553
7681,13424 557 5982 13502 82 10540 17423 2760 5905 9138
160,12601 3913 22731 306 6047 11197 4351 21161 11705 625
2506,20969 25407 19468 7115 17229 6446 2236 3382 13294 15729
1450,7839 20308 16562 16218 4738 4326 21624 5283 158 18419
5460,24962 24355 6612 15959 13438 13415 9438 22327 19874 15610
6741,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
3116,4944 19995 5763 21099 12719 15271 5221 3124 22873 3577
6588,22359 14418 6088 1378 25903 12293 20130 9386 10212 10789
5945,15137 7363 4664 20095 2888 10834 15691 2426 6162 11202
5717,24093 10807 17820 16084 16857 24484 8304 9851 5127 13901
7904,7115 194 24423 15674 823 3711 4066 12844 10640 12719
5680,3037 8709 20300 497 24629 13609 5032 18793 4936 15559
7360,14684 8395 2304 19874 5078 12037 13410 2835 4502 22485
5375,23109 10820 20553 4825 16538 10112 23154 15827 14990 4482
872,15764 8304 24093 5412 8064 18122 4803 6897 14865 3997
1339,2501 25596 24075 15285 4366 14684 13663 13503 5952 4502
6606,19480 19910 13797 19709 12968 21653 14291 21552 9339 7639
3475,22359 3768 23666 23568 10979 14609 867 24865 17712 4160
1963,4382 16871 1906 22820 4768 14579 4039 20986 11717 13911
6951,2142 24093 13836 19405 19502 8304 5686 15125 21962 17820
3201,5078 16324 11459 17637 359 2570 13118 10616 23587 11242
3720,25407 9555 23154 2426 1583 7991 10594 10834 16906 7727
87,2001 2888 6446 16577 10162 23651 5044 22121 13593 13081
