user_id,item_list
2189,5772 17517 2568 13908 22667 20452 10471 20348 18166 10752
2068,3983 13541 23536 18528 6088 21854 2868 22356 9284 20750
5393,22554 3803 19401 25260 10786 7202 4241 19564 23485 12755
4798,1585 17359 5726 12647 13038 15866 9126 4739 12805 23915
6924,10269 9438 25675 22554 10786 12061 9851 15564 13118 1888
1820,18095 21021 20688 15196 12480 7468 3153 23729 7784 4477
5536,7905 21926 17085 3557 3170 24616 8049 7614 9092 18367
1326,8914 5474 25373 9086 11297 10526 9782 3742 21236 10014
17,12409 24075 5942 7494 17723 13118 19709 19089 16630 4535
4495,11047 4175 18374 21799 11239 24941 521 12282 2689 4607
7128,3166 2140 8161 8408 16951 2251 20488 10411 22188 23605
7214,15271 5763 14141 12719 22873 19526 19995 19044 20281 4553
4089,22411 4811 23127 867 10149 15592 18274 19781 5119 4209
862,6980 733 827 16206 16890 19963 17005 8492 19843 18999
1473,18727 13773 22069 25571 17410 17784 4726 19230 8298 17971
4737,17637 8395 359 21998 11242 13118 16324 11459 11068 24292
6471,7426 11871 16489 13763 16365 19948 15636 3037 12602 17070
3300,2492 10792 21920 9555 8860 22010 6708 10594 1056 2426
2175,19089 21184 17723 7836 13615 19709 5522 9438 10786 7494
5074,6961 14985 10317 7954 10166 9543 8186 6950 10554 16379
5466,12675 4831 20949 20974 25133 8860 6925 16429 5897 21916
1186,18190 23127 13541 9284 10450 18528 2333 23536 2432 2868
372,13541 23536 10450 2333 2868 18114 9284 13030 18528 6876
5736,12061 10786 10269 8538 9412 23711 867 9243 11067 7501
4619,2426 23154 25407 9555 2492 16906 13806 1583 6734 10594
5335,12601 21042 22121 4351 8097 5930 17877 14328 22731 25738
5281,16040 16923 466 5151 8655 16840 21552 1623 15294 18293
2219,10418 4257 11832 15363 15152 22661 4385 18813 5581 7883
5678,9555 25407 2426 1583 10834 10594 18392 23154 1240 12818
7924,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
1138,4763 25974 8659 8651 8652 8653 8654 8655 8656 8657
2330,15915 23485 6294 21342 6632 942 18804 22128 25046 6210
5405,22049 17078 9203 17991 6777 18403 12184 24898 25096 23034
4545,8593 20236 229 5447 1871 20211 2823 2281 3582 22400
6037,21483 14393 24118 204 2450 5296 446 14478 8057 18977
6823,373 12314 9890 6553 7819 23707 12612 24355 14163 22262
6148,15501 19028 388 12429 4089 5501 25849 12386 7594 9914
2751,21405 295 9854 4434 8642 12804 8451 6934 2280 13781
2826,17045 14912 11442 23536 13519 23711 2839 8285 10786 17705
1947,5497 11830 3895 15304 1242 9146 681 20259 10846 13334
1830,5646 7359 10780 16654 15402 21254 25730 23331 7728 8667
643,22632 20460 4936 9769 3037 12620 10415 16283 22543 9066
3941,18190 2868 22359 1863 3983 23536 23711 11792 18528 6088
1313,23691 16658 6103 908 4300 25128 10574 11027 24150 15376
2510,4804 25097 3009 9315 11277 11727 11442 22633 7338 21450
5782,25974 8658 8649 8650 8651 8652 8653 8654 8655 8656
7726,12158 3162 5420 5187 17586 9768 19883 20707 444 7662
6854,2426 10594 9555 25407 23154 18392 23141 16928 6878 1583
2043,9438 12061 25675 15564 13118 10786 22554 5942 3165 1888
4725,16767 11716 25491 878 6674 24981 10043 5746 10887 21988
1353,18804 12061 10327 20031 3803 6610 4561 4512 25071 25675
3750,10269 25675 22554 13118 10786 5942 3165 15564 23799 12061
7665,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
5691,982 18722 22045 12823 13899 13833 11770 12670 24069 3572
7814,6876 9218 21854 3983 23536 6088 20530 22646 10350 21450
3182,9438 51 10269 2407 3433 16219 5114 21994 8173 24645
3571,17229 16928 16772 6734 3737 15729 1685 3382 25407 484
6278,6950 20865 10363 5038 2909 14727 20872 22359 22411 13207
5427,18132 14220 11741 22300 12742 3469 18146 2910 4003 10384
2258,19079 18163 23127 11792 15599 6392 25491 454 867 1611
2498,14373 22356 22254 13030 14074 18114 11442 9337 16523 22793
2124,11770 13183 3572 18256 16195 4512 982 21503 17949 13353
4997,946 16692 9591 829 13144 3891 10409 3728 19531 9567
523,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
2255,13700 17398 19249 513 24303 11050 685 4373 24950 7174
1209,2333 5717 22646 23127 13541 2868 18528 15327 9284 3983
2534,15196 5150 19308 3737 17195 25124 19243 9092 24577 7521
5118,17252 13508 19315 4723 18721 1968 4632 11649 6510 20598
1263,15691 2426 5044 10834 9555 7991 23141 8097 12818 1583
7506,3421 25400 5730 2968 15125 17284 20122 8064 24484 7738
1688,22554 10786 25260 3803 24075 9438 19401 12061 7202 12923
5545,15207 25693 16335 2944 5251 14771 16114 11006 19690 14528
4327,16758 11848 4723 18721 14547 10102 6510 1968 11649 4632
2563,18317 8375 10537 7094 11900 15093 12410 22715 18023 19089
3541,16456 20557 2508 23588 15758 8464 12451 936 21429 684
4816,12061 25491 882 20031 11452 3983 5717 23127 23711 20496
5241,3264 11527 24577 4757 14943 9301 25484 24943 21542 23086
4298,21191 12229 7017 8651 8652 8653 8654 8655 8656 8657
4402,24355 21677 377 5915 11623 4127 20212 3177 18547 25766
7084,175 21624 7839 377 5915 21616 17889 2465 1871 12087
2821,14396 17717 15271 15960 14547 4655 20670 10102 2797 24143
7873,8544 10530 20031 1863 12061 882 8251 477 23711 19781
7222,18132 8158 18160 1158 5119 773 25112 6239 14012 7415
4066,8356 2253 22250 8342 16182 236 15202 14542 5883 14747
1477,5044 25044 9090 11220 6446 12466 5436 8272 15196 16630
4310,10994 12847 8868 394 13388 6629 3588 22891 21061 18106
2624,14909 18050 3599 3231 12550 13363 161 20034 22359 3191
7157,22300 19079 19781 21979 10384 23113 21537 5489 18791 18545
3441,21956 13113 4101 398 10071 15519 10079 16725 15893 14260
1462,16758 19166 14551 11189 18949 18404 18499 11848 12874 4723
3591,12061 23799 20079 17447 24075 24928 9851 10269 9694 11452
4026,7601 21552 19802 11076 9339 16116 525 20108 11384 15591
7088,20146 17723 19089 8894 8097 12409 20095 2236 16630 19010
2905,17107 14927 22872 24171 14552 1446 3380 21537 11518 22435
2988,10269 9438 8894 22554 7494 22121 8114 8431 25675 5942
7496,25407 5044 24577 2426 1240 12914 7494 5952 19750 15691
6608,6565 8848 7720 15655 25005 23305 3234 68 18930 8431
6254,17877 13703 25407 1463 19992 25044 9649 23133 9090 12957
7112,13541 9284 5717 2868 15335 18190 12341 23536 23711 15327
3621,9924 8067 16813 729 23604 18081 17503 7267 22966 1466
866,2275 20747 19339 5424 11146 7259 5905 24655 7662 3456
6034,15903 10766 3971 9511 10544 25407 12601 5150 16394 17517
7365,970 23423 24862 484 21874 24376 16925 10457 15998 2762
2615,1947 1772 2930 6794 9558 19393 1960 18122 9591 1863
2408,20582 11792 23299 17858 9842 21068 11057 2039 15762 15434
2194,24075 25675 22554 10269 15564 10786 17093 19401 1888 5942
1262,24481 10073 19010 22511 13963 13270 23704 15165 17907 18089
1180,10450 3983 9218 11792 6088 23536 13541 21854 23711 23457
428,22731 15768 14102 8969 21337 22236 22209 2626 13608 22362
1936,18871 6197 14675 12025 5236 7809 8003 13278 14534 24355
4182,24227 5119 21552 23194 25693 24410 21975 11796 18692 25071
5299,7802 387 23595 23514 7830 13770 20922 9062 18441 24007
5535,12214 17517 25133 9370 23676 3757 23509 11380 23991 16840
3330,20095 7494 25873 13928 19332 9154 1635 1758 11900 16630
2472,12341 18190 9284 18114 4620 23711 23536 13030 5717 10450
6635,20505 10098 10416 15718 20930 14756 6030 22535 5146 13408
171,4512 25675 15564 19401 12923 7202 24850 6926 14418 561
326,13791 18241 14054 23503 16 11906 20722 5148 11528 18465
1305,23127 25693 12341 867 25491 16901 22483 11067 3469 8544
5288,19436 12563 19010 15979 24355 14625 16365 16015 22994 20675
6020,11085 4969 14733 16049 14975 7938 13916 21174 18028 9630
3381,1779 19802 8251 21960 22551 25947 3869 13003 15162 10416
3076,6614 8151 16127 25932 10313 18902 19368 13918 13954 21464
3107,15304 13928 1770 2354 6965 16672 18133 20602 24318 23158
480,14145 1479 4397 10118 25699 7722 16773 990 6338 9850
884,15196 4723 18721 20192 14669 4655 20670 1968 4632 6510
1745,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
2773,1056 11533 4541 19875 13663 5952 17951 20330 13806 19092
750,6164 16577 3497 18644 15572 8334 2995 1869 19852 2039
7713,805 21111 8583 5224 11331 13129 19339 8510 24105 17685
3278,25675 10786 9438 9851 18804 13118 4512 5942 8811 8544
7337,2787 17329 17913 4797 19676 6605 7165 438 13176 18552
526,16630 23600 12409 8894 17723 2665 22121 19480 19709 3165
1057,16251 25715 1055 10418 18512 5581 4502 14684 5260 12898
925,9520 20239 21624 8478 1205 10839 1959 2389 12616 731
861,23154 25407 10594 10834 9555 6878 8316 22848 6734 15691
6479,2333 18528 23536 16576 21854 2868 22646 13541 4324 23127
1279,18515 23269 11871 15636 7739 1666 2430 10463 11467 18477
1644,22554 4241 19401 7202 4512 10786 25260 19564 15564 2426
288,25693 18207 3086 1487 22168 15766 12513 25968 22278 7365
5914,5519 22514 18356 1310 16393 6441 8109 24868 17147 11032
2630,2554 5486 24672 16020 336 22006 1649 20855 3145 5467
6044,3015 1232 11470 1380 20837 4884 6419 3234 5284 13433
3213,13506 12091 24827 21075 7074 8065 24120 18637 14127 6252
4481,4787 10865 19213 17948 19010 16562 6329 6612 24577 4502
6076,7946 6590 3737 4541 13886 13065 18452 5488 12068 9370
5308,25407 2426 12050 2492 5952 18392 13136 22425 7958 4757
4345,13294 6164 22564 2174 8114 3497 22121 19332 15896 22815
7138,14035 9463 16011 20013 14506 12643 3177 25766 11623 7839
614,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
4623,11848 7564 6319 14285 19044 10834 6510 9345 2012 22873
3092,19525 19089 24532 10460 19459 18851 5044 16705 17467 12119
3209,18317 13944 12410 21194 12992 13336 8375 23189 22121 19089
355,9733 11340 12050 4980 22010 5952 22651 13806 25407 8037
4385,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
7060,12409 23600 19089 7494 18930 20095 14895 18984 24209 3165
6808,602 22327 7540 14145 6865 23741 21332 947 14735 20404
5642,867 10514 21365 19704 5746 11518 15549 18692 16109 11796
2034,22554 25675 3803 4512 9438 22750 7202 5380 942 19564
1827,609 3840 4195 11557 2127 1435 1055 8654 8655 8656
1189,1824 3036 23435 18553 8485 23079 8288 9755 16603 943
393,14684 10073 24197 20308 7113 24355 18419 11362 18399 4257
398,20963 9294 23327 23405 8339 7016 4184 15733 3579 20203
5954,23536 2333 18190 18528 22646 9029 11792 6088 15459 9284
1774,2996 6876 3804 8920 7494 16808 19332 9591 3403 6401
6599,16298 2354 22464 681 22121 4247 22210 3263 15577 21056
2709,25675 12061 3803 9438 12755 10786 12923 7202 19564 5942
6164,7639 13363 4927 12056 24621 23127 18274 8544 5717 23666
2663,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
4684,1863 8251 962 23536 2996 477 5722 2839 8920 9591
430,13696 1258 6760 5389 24481 18958 10083 7654 5514 3033
6433,18552 13176 7165 4797 438 6605 17329 17913 19676 13800
2382,25507 10616 23587 3417 3848 2835 6500 364 8657 8656
418,14684 18512 10418 4502 24355 15363 19874 20308 7883 1816
2992,2426 6734 10594 25407 1583 9555 9701 5607 18392 6878
7765,13763 21139 5815 25702 21674 9741 10747 17586 12271 2584
4992,5032 18793 25407 15182 24577 9769 5952 15691 5044 20300
7410,14684 4502 4257 24070 19874 20308 13226 10418 18419 19879
2754,1504 9243 8544 18150 25030 1158 4992 18274 780 6599
3052,17229 25407 7095 8990 15729 1240 20969 4909 23141 19750
283,18190 23536 2333 15327 4620 9284 5717 2868 10450 18114
6365,20878 15691 22464 20095 14706 6878 12389 8894 16630 10035
5099,15409 17407 4341 22879 20401 6823 17914 7237 9312 20530
5847,2767 16345 3133 927 20972 12590 2157 18464 22015 7128
7001,22121 18317 9649 6076 20146 22445 8334 22558 681 13928
1540,12158 25491 2641 12341 5717 13837 2447 14220 2468 16055
4589,5717 2868 13541 23536 12341 23711 11792 15327 10450 9284
4599,22511 2996 16179 3508 21379 15490 2693 2159 19910 8364
4349,341 6278 2422 14188 5284 24033 8808 24985 13552 13433
4852,3659 4616 23983 9703 13982 10394 8304 10807 10298 21877
3472,4541 12759 15169 19875 5952 14660 16876 23509 4831 349
6739,2278 8131 12476 24098 25391 12193 5221 20694 282 17609
7104,4282 3037 12602 23346 17070 19525 3531 3570 4502 20146
3725,10786 22554 24075 12061 19401 12755 15564 25260 3803 7202
1169,18872 25693 2468 21854 22411 22646 23127 9337 1984 15587
1597,9526 11710 9911 6386 9463 1144 18989 11339 2823 21505
287,13911 13652 1684 24304 21510 17369 5733 17512 10328 51
6030,18193 24733 6658 7290 3566 7401 11424 17444 17942 7645
2112,8383 24496 14568 11883 19027 16063 18864 9151 15571 13080
3497,25407 2426 9555 10594 10834 6734 1583 17156 12818 8316
1792,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
179,7935 4582 16774 21478 20977 1260 18183 13835 4050 5790
6589,3913 16577 12943 25133 21395 18924 21161 11705 11197 89
2381,11192 6539 11357 13738 4714 4963 23120 19705 3491 24586
6518,25407 9555 10834 12818 1240 2426 10594 1583 23154 13928
654,839 25478 25597 16117 20897 19094 7526 613 10149 19259
2954,23536 13541 6088 23711 22646 2868 2333 5498 16552 3983
5304,18690 16949 9947 20934 2037 1951 8967 16289 15629 25215
248,281 2359 656 1771 13522 8660 8671 8653 8654 8655
3903,13030 18528 9218 21854 6876 2333 23127 10450 25491 22646
510,7494 12409 19709 2665 3165 23481 19089 20095 12602 24209
7569,1530 9973 20865 10789 22730 8693 5086 11364 9357 23549
7596,10269 9438 25675 22554 10786 12061 9851 15564 13118 1888
3629,11295 15691 25044 8894 25407 18173 13102 22445 23906 18317
115,22554 10786 25260 7944 3803 24075 19792 9438 19401 12061
3141,16981 4115 20889 17323 24546 13433 4847 5802 14528 5877
6524,4512 7202 25675 4241 22554 19401 15564 23424 17858 18804
343,25425 15624 14033 12849 20145 5771 9853 24125 652 5721
7767,9475 16115 10501 22942 23003 21275 11762 12225 12794 25446
6867,23536 3983 20750 13519 22646 24756 3797 1785 17045 2090
7469,24075 20392 9438 2841 18149 12061 15564 21958 11643 15903
5228,13074 18150 8544 11384 24908 19781 18274 14012 12061 5119
6654,18793 8709 5032 19426 4936 9769 20300 5025 9662 12048
1347,14684 24355 17400 10418 4502 6612 17668 11737 20553 7541
3011,2122 7644 10269 19010 15562 19480 17084 603 12747 9428
7329,8491 25121 14394 17860 13711 8894 10594 24075 13386 21259
6372,3666 4267 15668 22378 25915 20308 22345 2717 20042 18155
5757,16179 17746 24410 18274 22511 867 13074 3559 17115 12103
6058,7839 2281 762 1871 2931 377 5915 14528 4602 18547
7024,23536 2868 23711 18190 15459 13541 11792 12061 19114 14373
1197,7494 20095 19709 9438 19089 13928 12409 22406 20146 18317
121,20079 21068 18192 13720 6706 22064 18340 6650 22393 19861
6418,5952 2426 15691 13503 20330 9555 10834 19875 22801 6708
4127,19480 12710 12543 477 11868 6812 8544 13074 15830 15327
2471,19480 12273 8704 4620 5443 6281 12278 8544 11302 4938
2211,22005 16708 10634 24250 24511 25689 886 884 25581 19830
6438,23858 681 1022 12319 16651 51 13294 11295 4368 24871
3095,19332 7552 24147 22482 14950 8665 18684 25255 22558 3343
417,24099 25562 13641 2619 6506 5080 12018 20626 1258 20290
4057,8064 15125 8304 24484 9727 13690 5730 25400 11366 22292
972,18190 5717 6876 18528 10788 13541 19664 16552 3601 22356
3610,18293 17865 7726 14220 25046 23791 18274 20363 5906 23650
4802,15196 2426 17195 5150 25771 23895 9017 17877 1463 22121
6097,15564 20095 22554 5533 7793 12346 16376 17929 3030 10276
5756,10786 24075 5942 25675 15564 12061 1888 19401 23035 19089
6999,4541 19624 9957 11320 22679 22191 25407 3153 25751 18509
4900,10594 25407 2426 10834 9555 624 8316 16928 18392 15691
4299,13373 15733 4184 20203 1702 23327 9294 9063 7016 21308
1504,1863 4940 21062 8560 22633 2996 23711 22645 7849 21552
7538,2426 15691 9555 10834 12818 23141 10594 7991 23154 1583
7415,9776 15997 7365 4884 2712 3234 20146 14294 18180 18824
2377,23536 24981 4625 12674 5859 13939 1564 22300 14373 10450
7325,23127 13030 3747 18528 7997 9218 16494 13837 10450 16189
1909,21169 10188 25767 5273 19997 22258 4886 13961 1191 14374
404,22300 2751 22473 22000 8806 476 13640 18893 23930 10257
1144,2426 15691 9555 10834 12818 10594 7991 23154 1583 6734
4546,21930 289 8781 1822 9279 19017 4301 17099 17650 25318
5963,3135 9266 3384 24578 3757 21221 12355 4501 15249 22391
3761,24355 10418 18419 4502 19874 20308 17668 4257 16116 24481
7498,14684 12573 5724 777 11857 5832 5768 1756 25401 11476
5174,15798 23263 1879 11974 15774 8549 25245 23052 24673 2143
798,7583 19875 16146 10779 23991 15844 14688 14943 11713 7832
4085,19986 23799 25309 1008 1476 19043 16947 15315 11265 2589
3835,13030 18872 14373 2333 10450 9218 19180 25335 7301 7997
2869,25407 9555 2426 5044 10834 10594 1583 22848 19468 23141
999,12061 7575 10327 21998 11093 7235 23711 4561 24257 4254
3836,20553 8544 24621 20148 14684 4502 11452 6905 10418 5717
7444,24534 18918 5119 24908 773 18136 12313 14012 6919 18025
805,8860 13503 11099 4541 1056 3737 349 20863 15169 13663
6341,2884 1876 4665 5002 8071 3359 3578 14447 12494 9007
1740,14220 3469 2641 23536 11987 5489 19079 25508 23711 17206
4034,180 20496 12061 6719 24911 20872 5119 20079 10786 23207
4084,10796 5870 15832 8063 7450 346 11107 441 22398 8622
500,20553 8395 10418 4502 20308 24355 15363 24216 15341 2459
6003,25974 8660 8651 8652 8653 8654 8655 8656 8657 8658
4199,2401 19888 19409 11562 3779 14471 10620 2639 22158 366
4677,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
5064,6548 21654 25896 6608 2547 18197 1949 25602 24299 4259
7404,19079 21552 867 9243 780 4320 4796 5871 23711 11067
3886,25675 12061 7202 13118 10786 18804 3803 18293 4512 8538
3601,5284 23534 13552 25185 6278 14188 16092 23581 279 10626
7822,10501 7728 22554 19773 15193 14693 20351 22610 23321 12350
5892,10732 20469 6958 11421 16228 22548 18022 12355 23107 25726
5116,14684 20308 24355 4257 24070 18419 10418 21897 11737 20428
4395,13503 13663 11533 5952 2118 9266 19875 4366 16402 6708
850,10513 14301 9560 11952 15330 13756 20163 21802 15905 17145
376,829 451 11129 17230 13722 17089 8251 23230 9558 19393
178,23481 2759 4812 15490 12710 4620 10025 12179 12972 21384
7867,4359 2556 9472 21399 12284 19099 14175 19882 22561 13214
1958,5235 17517 13532 17681 10240 7776 21226 17799 14466 7868
1267,10887 20436 23930 10257 7701 9284 24328 13974 9900 23536
1930,15764 24484 15583 10269 13472 2509 857 11153 6239 24093
2212,24355 1803 158 19007 4502 17323 377 15363 18121 5915
2621,19522 11533 13503 9395 3052 23402 9064 1160 25497 12549
874,1056 5952 13136 10792 2236 349 13806 15169 4541 23008
6016,2949 16877 11771 15837 11798 1044 5732 10484 19163 9012
2735,15691 23141 9555 23305 5044 9649 16928 10594 13102 2426
5645,2426 15691 9555 10834 12818 10594 7991 23154 1583 6734
6523,14230 2140 20488 8408 10411 2251 16951 25464 23605 22188
2642,15196 5150 5951 1464 15636 8972 1634 25771 17257 14488
2849,4092 22534 11677 3541 19487 14940 947 3053 10829 25674
4497,24075 25675 22554 10269 15564 10786 17093 19401 1888 12230
4947,25407 10594 9555 2426 16928 1583 6734 9701 624 15691
7411,24075 9438 12061 15564 5494 13118 3165 5942 19308 11452
6500,7836 12605 9735 17536 25733 14227 5833 9392 11626 21715
7032,17586 25795 10994 13063 4072 9092 8084 8295 7243 5147
2635,5078 19189 15697 9928 25805 688 22892 2395 11655 7438
218,15196 21493 9602 22866 5150 19480 22758 17218 17195 13734
514,10594 25407 6734 9555 17156 10834 23154 6878 15691 2492
3948,24985 17470 23534 341 4738 14188 10159 13433 22701 21567
2247,19792 10182 7494 19524 12409 25779 12215 21647 731 2610
7417,21073 17237 8359 25797 14053 10611 16550 21102 12726 15058
3824,23536 18190 9284 4620 11792 23711 12341 22646 9029 2333
3283,3497 25407 13097 19769 588 4257 21373 16651 17070 25138
2686,1634 893 6329 14468 7244 15479 12549 12644 100 12847
6305,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
4242,7583 8150 16394 13005 6839 16146 22710 21792 22712 8630
2366,17745 24444 1659 22884 23989 8987 18304 13682 24993 24049
2997,1808 17317 5770 19373 19605 19429 11569 23992 10728 20398
3277,15691 1583 8316 22848 16928 7991 23141 624 17156 16906
734,10834 11533 2426 25407 10792 1583 23154 15691 18392 5607
6084,3803 25407 6734 2426 9555 8316 10834 15691 1583 10594
1273,12409 17216 16188 17914 11220 19468 5522 19709 16630 5044
5802,13301 12754 23031 25335 16116 5675 5636 12130 2460 15058
2197,5562 21527 14978 8158 3934 7474 275 14609 19398 7444
5672,7885 9284 5717 1564 23258 11792 23536 19114 4620 13541
4743,22359 14418 9386 5279 10212 16552 25903 23711 12293 25289
2288,8304 24093 17820 15764 5412 11153 8064 18122 8402 15583
3309,20530 17044 16285 1723 21315 20849 21900 9946 13181 17839
565,24724 5152 23816 1307 195 25133 19875 8653 8654 8652
6939,24546 9786 11702 25209 14681 2021 18249 17615 24139 12417
59,12237 23950 23042 19668 11223 8841 12026 10803 6544 21793
5407,2868 23536 14418 9386 22646 15459 23711 18528 11792 22003
2488,16928 25407 9673 1583 1436 9701 15196 23141 23154 11748
5933,9438 7202 15564 24075 22554 25675 3165 8538 19308 13118
6194,3497 10946 13887 7642 10628 4147 14551 1136 15176 12700
5451,5952 19875 4831 25133 15169 22010 3264 4541 8360 22798
7093,23536 5717 2868 23127 18190 11792 2333 9029 12061 22646
