user_id,item_list
1594,18343 25839 24546 24210 19030 20276 377 175 12643 21616
1230,18190 23536 2333 5717 23711 15459 11792 9284 22646 4620
5326,11841 3855 25544 21565 6113 18430 2019 23242 24549 23339
5007,7113 8675 16146 22499 22655 5078 7946 12759 22544 18939
5887,5539 5867 11893 17776 20017 13009 25903 9386 18331 14418
3777,2236 7082 5603 23008 4918 1594 3062 15976 17457 16854
4013,12757 1143 14727 4384 25793 19997 1191 10174 13961 14459
3791,19480 23481 19089 11284 11687 14978 21381 11091 20108 11658
6770,14748 3471 4151 21519 11999 12265 2026 8790 9405 3493
5740,7494 23600 19709 20146 12409 20095 17723 8894 22121 8431
4962,9520 22076 19007 10839 7541 20857 25209 8478 930 21417
7615,3348 878 11716 9797 3178 4779 16065 6506 25643 12684
7554,25046 22128 22554 6632 18804 6294 25675 942 19620 9851
3351,13970 11654 4985 3350 4192 8968 25073 11214 8591 22964
6079,14684 22499 18939 18512 5078 11362 11656 24070 7494 24355
4119,4147 6164 22564 3744 19769 1869 5763 18671 7642 25407
2751,12804 8451 21405 8642 9854 295 23298 16397 5208 14788
806,14684 15903 4257 25407 6208 18419 4502 25642 7450 15363
7919,13559 22115 667 16242 4335 19990 3804 23238 12726 19557
4016,23987 7368 7502 23886 18949 18375 22183 10842 10451 9263
3526,2426 9555 10594 10834 1583 6734 8097 18392 23141 16906
7704,15144 4222 11925 3144 2646 1566 23109 19123 13686 21492
7687,7494 8894 23600 16630 17723 12409 19709 19480 18984 13928
1562,14684 20308 24197 10073 4257 19874 24355 18399 18419 11362
2675,11637 7796 8572 2173 7522 12687 528 17289 2003 18666
359,14684 5581 7883 12214 19874 15363 10418 4257 4502 1816
3611,2426 25407 10834 23154 15691 18392 9555 12050 10908 8316
7638,4205 6088 19910 15830 21552 1474 6109 22657 20864 19255
2853,3250 20201 18537 16664 21124 11188 17335 23900 14971 21496
5799,25407 23154 15691 10594 10834 1583 18392 16906 7991 23141
5804,17691 12800 18130 15478 13976 5909 3254 1936 12993 4890
889,24075 25675 22554 10269 5942 10786 7494 15564 12061 25693
4452,9295 1943 733 21647 8094 15441 14136 2791 9438 16890
6868,22655 24070 14684 22217 11348 10418 732 19854 23004 9769
1203,8395 16324 2835 13867 11242 14684 11737 3905 1566 25957
143,24645 16748 11584 177 8376 25859 10467 17123 8334 15187
4285,8894 7494 6994 2533 153 5587 11133 17257 19089 20146
5675,2996 10384 22300 7123 18791 1863 25097 23898 6674 3009
5777,25974 8660 8651 8652 8653 8654 8655 8656 8657 8658
2652,2868 22254 12125 9900 21450 22793 4827 6876 2910 14373
711,9851 23536 25491 10786 477 18176 7575 22003 5746 22356
4443,16577 3382 19033 24659 17891 11954 20259 24922 13681 8358
638,21583 24410 10786 25693 16083 14012 12056 17858 23666 5717
2431,16503 561 20496 13463 180 10786 12061 20079 7575 15081
894,2333 10450 9218 9007 23711 16370 6088 13541 23127 20496
7447,17478 4502 5608 4382 3615 23240 2327 19987 4267 7692
6382,10514 8544 1639 20496 11796 19781 14012 21975 25030 4055
1301,8251 9558 15143 829 23230 421 9591 6453 19047 24313
6541,25849 12429 21047 19043 4584 25698 4764 851 6865 7117
4809,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
7400,11533 25407 2118 8860 19875 15169 2426 20330 12759 4837
3550,586 13154 14309 18571 14970 10646 15671 16398 24593 18035
462,16857 15764 3148 16084 9187 5412 24093 24484 8811 3942
7705,13157 11554 16301 5870 7030 12863 429 14975 1926 11992
3264,15459 2868 2333 22003 23536 5717 13541 4324 4827 18190
7857,25407 2426 23154 9555 10594 11533 5952 2492 6708 18392
187,10747 7243 21139 13763 19518 16489 2825 2584 16266 3705
1456,19089 7494 20146 19480 24355 12409 4502 23600 9438 16630
4666,7935 24901 16663 18123 7872 10041 24971 8138 5785 1078
222,14684 4502 20308 7494 18419 5581 4257 20146 7883 10418
1515,1863 9591 17813 19822 1947 15881 21005 16218 8304 17820
7822,7728 14382 10501 22750 414 19773 8026 14693 16978 12574
3396,8544 24884 7639 16179 15401 19018 999 9018 19197 525
5587,11623 12230 17823 21248 21624 11702 1205 7839 5284 21505
4511,9297 17683 13094 7586 2994 20739 11390 8032 16903 12339
4130,2333 18190 2868 5717 15459 23711 6088 9029 4620 10450
5962,2426 15691 9555 23154 10594 10834 1583 23141 6734 8097
3797,20308 14684 24197 10073 4257 19874 6329 19089 24355 16218
6919,25407 23154 10594 9555 10834 15691 6734 18392 16928 7991
956,19089 20146 7494 8894 11295 23600 20095 19480 18984 19709
4078,8709 25407 15559 12048 4936 20146 15691 2426 7267 22903
4520,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
804,8544 13074 9591 18293 12543 1863 20031 773 19910 942
6129,14684 19874 24355 10418 4257 17668 4502 21697 18512 2644
1811,21857 17739 8769 9327 4629 24014 6691 6599 11089 18512
3431,23481 2665 19709 10919 21393 16340 5683 19165 17960 739
1926,5952 11533 1056 6657 8037 3062 21241 24750 17457 8834
3085,20308 14684 6612 10418 19874 24355 8395 4502 14158 22485
5311,5717 21537 8544 11452 20933 4620 2910 19114 7229 9282
4684,9591 1863 8544 2996 962 12061 8920 8251 18122 23711
7048,2835 8395 14684 2459 2304 11362 11242 17637 359 10312
4993,10117 18441 9062 13308 25338 16848 14609 17829 16730 12986
2033,22622 17615 2021 19030 21248 24210 25200 10335 1888 25209
7193,19874 24355 4502 20308 5581 18419 10418 4257 15234 17668
3546,14640 5591 9385 10866 23856 22516 15992 5196 18127 3715
6232,20308 24355 14684 19874 19879 24075 2159 10796 6329 9438
2210,23154 25407 6734 5 10792 9555 1056 10345 12050 22010
1807,9591 1863 14385 13628 15174 25682 23230 23955 17471 20729
7472,25407 10834 23154 11533 10594 9555 15691 4541 18392 6708
5036,2333 23536 9029 19114 2868 11792 12061 10450 13541 3983
4762,9851 23299 12061 10786 25675 24075 15034 8811 5717 4561
6300,20146 19089 16630 12409 17723 19480 9438 8894 8097 19709
670,16360 21902 17446 19174 1567 1948 5263 14164 9098 14339
908,9851 24075 22554 10786 15034 18293 10269 12948 25071 18804
6641,25675 24075 9438 18293 10786 15564 12923 561 19564 12755
725,14444 24580 3042 13060 15696 14691 17481 3837 21314 18739
6423,10269 9438 25675 22554 9851 10786 12061 5942 25407 15691
7756,5717 4620 25491 18132 9851 15830 14220 3469 20496 562
4168,19874 4502 24355 18419 10418 4257 17668 20308 15234 15363
4792,8544 10599 19524 19089 23481 24884 19709 7639 3368 10122
7284,15691 14356 5044 20410 4476 9992 23141 16394 18392 145
1122,23741 6069 11540 14532 13340 7835 7594 994 4089 5501
5671,25044 17877 16394 7228 4491 24193 12197 11594 17415 13276
2830,25016 586 16716 12603 22088 25398 19210 21400 21665 12770
1310,23583 9312 5717 10428 25693 13654 8306 4175 11384 13707
3300,10792 10834 9555 2492 2426 8860 21920 18392 10594 6708
3754,21182 20078 2058 25168 21196 24532 6886 11837 7748 7525
5717,24093 10807 17820 16084 24484 5127 23448 6897 16857 3659
6713,24300 11347 4955 20083 25154 7341 6111 19666 25881 11426
6358,22121 18317 8894 20146 19089 6076 3570 25407 13928 15691
7936,21552 13902 23565 20465 5151 8655 12778 15736 12152 17305
486,11979 203 23759 3746 4487 21759 20998 10448 19028 18974
4496,4620 2868 11792 15459 10450 21854 9029 18114 23711 22646
230,7946 12759 19823 18514 6097 23086 19874 20508 19627 25894
5267,2236 25407 13928 8894 4147 681 2426 16630 7063 16751
332,19089 14291 24075 364 20290 23481 19709 20108 20553 2720
7181,19089 20146 8894 19480 18984 23600 9438 17723 2533 20095
770,8062 25767 21169 10188 16717 20613 8680 25645 5038 22865
7432,24075 25675 10269 22554 5942 12061 17525 25693 9851 7494
7600,8304 15583 15764 3919 4514 16692 3202 3148 11397 24093
4628,25341 22185 21201 8669 13565 1076 25642 25738 22390 22120
6918,9438 13552 17130 1745 19846 6419 24355 4859 25621 19427
2790,7583 10364 19678 8151 12509 16127 13789 21105 4959 8322
7433,23481 13074 5119 17257 8894 4812 7494 2720 22807 6766
2822,18793 8709 497 20300 14481 15559 13990 2957 10847 9769
1710,14684 4502 18419 7883 24355 15363 10418 1714 11737 12214
3246,19089 19709 19480 20146 7494 8894 16630 23600 15691 18984
4451,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
5519,22554 24075 9438 10786 12061 3803 195 12923 9851 18293
747,5284 24033 13433 11201 23534 21136 341 913 24154 14188
4085,19986 10919 1008 16947 2589 4542 1656 8135 1476 19043
3112,25675 9851 10269 24484 9438 10786 22554 15034 25693 17820
6625,13763 21674 16489 8709 25890 7426 19518 5187 2825 9241
7129,18718 24735 25737 10173 24723 16688 16717 2153 2909 7850
2023,25675 24075 12061 9438 561 9851 942 10786 22750 18804
4828,24484 17820 24093 16857 10807 5412 14775 13966 25400 10394
7312,4528 9018 10693 10043 11174 5759 3748 17206 11633 22448
5979,15691 25957 24070 18392 3037 10594 10834 18760 1961 12960
663,17877 9305 4056 6146 16022 17456 17850 11748 16116 21697
1705,12033 5428 1038 20421 7709 25663 1479 9044 21947 7847
5153,14684 24355 4502 16394 19874 17668 24070 15234 10418 18512
1321,3570 23064 4881 18042 23704 9122 24391 18994 8179 14408
3691,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
5498,9555 15691 23154 2426 10834 1583 10594 6734 13711 7991
6926,24075 25675 22554 10269 5942 10786 15564 7494 12061 25693
2271,11802 7117 7341 19666 20083 3418 12695 6260 13415 25698
677,10269 9438 25675 12061 9851 22554 5942 6239 19480 17525
3715,18190 13541 6088 9029 11792 15459 3983 5717 21854 18528
2365,9438 19089 25675 9851 22554 5942 13118 7494 12061 10786
5124,25675 24075 9438 10786 9851 12061 18293 23127 25693 8538
6831,6325 16874 15084 9423 4284 6771 23272 21825 24325 7670
4752,14684 4257 25407 6208 18419 4502 18399 7450 15363 24355
5573,10162 14897 2020 13882 3354 2348 24960 4271 15300 22552
6685,12061 9007 12948 773 8538 22602 9851 5593 20582 21552
5951,10786 11792 23127 2333 5789 19079 12061 22646 18190 23711
2775,19480 12409 23600 7494 20095 19709 22121 8894 11295 18317
3275,5032 8709 51 13231 19426 14488 3037 8300 2297 16941
1899,9438 138 4317 18731 18343 4738 762 21210 13478 2136
1214,19339 17512 11970 974 16184 23820 19145 4872 9019 14477
5388,23154 15691 10834 6734 23141 18392 16906 16928 9701 8097
7851,24075 12409 7494 19089 9438 20146 19709 19480 17723 10269
4017,15571 13080 14418 24496 8383 11883 14568 23931 3673 19027
1061,2426 25407 10594 10834 18392 6734 15691 9555 23154 1583
5937,22499 19655 22544 1993 11656 1522 10275 23451 19994 16150
6825,1801 7935 7872 8138 10041 5785 18123 16663 22332 1078
2283,1183 8488 25974 8660 8652 8653 8654 8655 8656 8657
543,597 11848 21196 3408 25696 25118 7748 22017 13641 5488
4021,25407 24577 2426 5044 15691 1240 19089 20146 3037 7494
7426,907 13074 22073 8198 8441 21233 12497 3917 7531 21019
429,7993 4738 18852 304 6226 22951 1586 19326 1700 14577
3904,8304 17820 24484 15764 5412 24093 17284 18569 1863 4803
6202,20146 25407 19709 8097 17723 25675 10269 2665 11295 3165
2299,23600 20146 12409 19480 11295 16630 20095 7494 17723 23481
7294,10269 9438 25675 22554 9851 10786 12061 5942 13118 15564
4966,8709 3037 13424 497 6088 557 13789 19426 8530 14488
1541,9412 16809 13313 18146 5119 4230 24314 24195 5818 3223
4696,14684 19874 4502 24070 4257 18419 7883 1714 10418 20308
4609,2910 1776 15518 962 4528 14220 23762 17079 3223 1578
1586,12876 24173 21704 12244 11540 20662 11504 20373 24962 21035
2855,25096 8624 6944 12521 1351 22376 12865 706 5740 6777
2384,4811 17115 23540 23417 23043 12061 12313 637 5119 23705
6710,9438 10269 22554 10786 9851 12061 19089 7494 5942 19480
217,9315 3469 9497 5489 19255 3348 12341 18190 5717 22356
295,1808 25957 19429 2459 359 5770 19373 16224 20766 8395
5515,25407 10269 22554 2426 10786 20146 5942 7494 22121 20095
1626,7691 12407 5259 12001 23849 10011 24725 18775 9996 25800
3529,10269 9438 25675 22554 9851 10786 12061 5942 13118 15564
7269,7835 388 3418 21759 11802 15379 6069 5491 10448 15610
2222,21614 2641 3469 14220 24591 6267 6674 3348 5106 22584
4580,22848 18392 10594 23001 9620 18452 22594 10112 4422 7816
2256,14120 20142 20545 7001 12440 14169 4086 18445 5940 22068
7624,15764 8304 24484 9851 10269 8811 9438 16119 23299 15551
5141,20146 17723 25766 23600 8894 12409 16630 9135 9438 20212
3468,5717 8544 11452 20148 15327 20496 4620 21552 12341 24075
5500,25407 18392 23154 10834 2426 9555 15691 17156 10594 10908
3740,22359 9050 13009 20130 10789 6169 14746 23762 1378 10212
948,12742 22300 2910 13613 6674 7229 20401 9282 562 5489
5814,15804 18171 10870 11353 1560 11302 5273 20809 9905 11512
5446,10269 9438 25675 22554 9851 10786 12061 5942 7568 15691
6310,4502 24355 10418 4257 20308 7883 1714 17668 12214 14137
7747,9851 10786 25675 24075 11792 23711 5717 25071 23127 18293
6601,19255 10428 20750 5906 16220 5789 637 18176 20496 10786
885,11533 5952 25407 6708 1056 16651 25133 13503 2426 8860
1104,17842 14724 10842 10451 22183 18375 11897 9263 11111 1817
3462,14569 20048 18737 5918 10504 14654 3805 8417 25766 9526
3302,7267 5032 8709 20300 8682 10269 13990 15778 4495 9438
5672,7885 9284 11792 13541 5717 23258 19114 15327 4620 3410
3496,10120 19934 18924 2375 1022 5930 16577 13802 11631 22054
2705,11855 23171 10240 16871 20146 19480 1149 14388 15815 6723
6678,20144 19892 21145 581 8664 10503 1148 21828 11052 7214
4802,15196 5150 19010 16394 2426 5044 17877 9370 7568 17546
266,8099 18685 21117 17337 5475 5137 13490 15537 17620 9096
4517,25407 23154 9555 2426 10594 15691 10834 7991 9701 23141
1074,9438 1421 18412 11970 24132 2026 3493 4879 13767 17945
997,18574 3630 24577 1831 8171 8089 5803 21373 16751 20508
2089,6868 8603 11861 14072 14362 7979 16882 3583 17680 13887
524,20308 22689 12230 22653 9213 24786 716 25523 24802 640
3597,2516 19877 22393 22064 10845 15081 6294 15790 25608 8201
1009,12759 19823 11527 1113 8675 7350 25484 19150 24550 17427
7588,13363 5952 11533 16678 25133 15169 2236 3652 5041 21010
7748,11533 6708 15169 19874 19092 12759 19875 22731 4541 24355
285,6743 9712 14929 25689 12405 24511 24250 12620 15531 10646
2886,24355 14684 20308 20553 15363 11737 19874 4502 25013 11832
5138,19089 7494 19480 18984 18317 8894 20146 2533 12409 16630
4682,9591 1863 2996 962 5212 21537 19822 3534 22633 749
3569,7981 18574 3977 10738 638 2057 18717 24413 3936 23672
2345,25407 10594 9555 2426 1583 15691 10834 6734 18392 10981
2538,8304 17820 15764 6897 24093 8064 4803 5412 857 57
3405,5084 6629 592 16489 13763 21674 17558 14017 5815 16266
1498,9243 973 11716 22730 24099 6547 13427 18692 11384 21975
942,11118 15021 340 6149 16304 3622 7413 23613 18577 9793
5970,24075 16630 4502 8097 14684 5044 11535 17070 12602 24070
7458,23600 17723 19089 22121 12409 8894 9438 19480 20095 16630
4671,15811 10766 23689 19511 1698 20841 7568 17546 9511 17517
3916,19874 14684 24355 14137 5581 18419 4257 10418 20308 6612
501,23059 5630 6040 3973 12654 25438 7476 16312 22513 17887
4951,23536 23711 5717 13541 2333 18114 4620 12341 9284 2868
3881,6239 8158 21527 13373 23707 18870 9433 21093 12093 23327
1554,9029 23536 23711 11792 22646 2868 18190 2333 18528 3983
383,9438 22554 12061 9851 5942 15564 19401 13118 19564 3803
4725,16767 12742 11987 22300 3469 11716 10887 9282 878 16112
3335,9438 24075 10269 1888 25675 5942 19564 17209 12923 19401
4101,5193 5765 4353 8605 13574 3780 9630 7938 11851 113
7357,19643 10223 25287 12313 23310 16005 2109 15630 21522 3709
39,20820 6139 7181 21872 22533 23674 10067 16648 20495 12272
694,525 5746 8251 16471 19910 18528 11730 15327 4796 20431
3652,24355 19874 4502 20308 18419 10418 4257 20553 17668 11737
7497,5025 51 681 13294 5032 4493 15896 23751 22815 16097
838,12601 25738 22121 4351 5930 12943 19033 21042 17877 5044
2448,24075 12061 9851 10786 11452 1863 19480 24410 773 23711
2293,16551 2646 4956 24570 12074 24205 9998 22417 25732 11232
917,11533 2426 25407 19480 20095 23600 19709 8097 12409 16630
290,7117 16610 14248 13352 12876 24024 14339 1567 21902 6728
1927,15173 16097 21107 6702 25035 12312 5524 7056 17596 25150
3896,24075 22554 9851 12061 19480 19089 20146 10786 25693 5119
4066,19946 19008 12397 7169 2343 10117 3283 11329 18141 11886
2610,15691 2426 9555 23154 10269 5044 9438 25675 10834 10594
7174,6920 6076 20832 12995 25142 24724 10841 11416 20694 581
2841,23127 20750 19114 18872 14433 11792 16189 25693 867 22646
7868,12364 18624 24345 18276 14326 18921 13971 24389 25125 1722
4332,10786 22554 24075 20496 9438 19564 3803 9029 18293 25260
2834,6586 9813 836 7188 14043 18789 4991 520 14696 2034
1733,15691 2426 9555 6734 10594 10834 1583 8097 23141 16906
2421,10046 8544 9851 1256 2468 22804 12365 17228 11198 5273
6028,972 5754 21958 8510 4290 1750 12199 18687 2841 13954
2508,19477 7171 11888 17798 16062 13692 13426 16807 9790 9325
7256,5964 25094 9387 19803 8107 14334 15066 16680 15808 11857
3337,12061 20496 23711 24075 2333 25675 23127 23536 11792 9284
5273,25004 1447 18939 7494 21593 5085 9133 9507 909 2186
7225,6539 17407 12078 18395 25901 1163 17268 11463 23365 19691
6240,598 25950 20320 2526 23352 13128 16790 10028 10052 10742
5776,12061 2868 5717 23536 9029 21854 13541 22356 11792 18190
5443,14684 24355 4502 20308 11083 10418 19874 20544 11737 8395
6791,15490 16179 8251 4927 14291 19480 19910 20290 22511 17760
1883,14684 4502 20308 19874 4257 19089 19879 9438 20146 7494
6392,9591 6088 8920 21552 9386 2868 13628 9050 962 22356
6531,16622 5915 25458 158 3991 2999 11226 15184 23285 6652
1094,10007 22377 23732 1203 1970 2969 2044 21114 19322 25862
2839,9555 2426 15691 23154 10834 1583 10594 6734 8097 7991
6420,13159 18137 24794 10636 19343 3694 14704 2369 4198 13148
1735,25407 2426 25596 15169 2118 13503 13136 8097 19875 2492
152,8241 9441 12316 15934 6293 4548 419 7175 5764 9885
1630,19781 21552 22872 1446 9243 4796 16245 4927 16083 13707
135,16447 14302 5889 18288 9529 21629 24839 8629 8657 8650
1093,23154 10594 6734 25407 2426 9555 15691 22010 10908 12214
3535,2426 15691 9555 23154 10594 1583 25675 23141 8097 5044
6009,4424 23724 5361 15590 5916 23304 16789 2213 10358 3496
1859,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
5874,11188 21496 17335 21124 23900 14971 3544 24639 876 14904
6888,12254 2125 11181 22438 201 24274 24508 13183 11121 18256
5995,2333 23536 9284 2868 23711 11792 15327 19114 18114 10450
3612,12554 8395 5278 25006 1808 5078 24355 13240 2729 19373
2158,8304 17820 15764 6897 5412 8064 24093 4803 14865 18569
7305,10269 12061 9438 9591 25675 9851 10786 21552 5942 13118
3885,758 5042 11592 3643 4678 4787 15484 8655 8660 8654
1704,14561 7151 2067 20875 3555 16140 24789 8270 21734 22395
4693,10747 5815 16489 21674 3037 7243 25890 25741 16266 14818
3179,2333 23536 5717 6088 9029 23711 11792 15459 4620 10450
5929,1101 16900 10892 10961 12901 17574 25883 9892 10582 11593
603,8709 18793 497 9769 15559 12048 10544 15182 13424 22903
5161,13138 603 1316 13683 25291 675 12747 17570 5414 8965
4975,10269 9438 25675 22554 9851 10786 12061 5942 13118 15564
1996,2426 25407 1583 9555 10834 18392 15691 16906 17156 8316
7915,18512 24355 20553 14684 4162 24665 16132 2431 10392 10007
4676,20458 4272 18915 25974 8653 8654 8655 8656 8657 8658
6209,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
1397,11295 19089 20146 25407 3497 2236 23600 15691 5044 7494
1231,8062 7850 22106 5038 10188 21169 25767 16717 14727 21066
1868,17130 21624 24075 731 15122 23285 17889 25964 21248 5283
