user_id,item_list
7029,25675 24075 22554 25407 20146 7202 1240 10786 9438 23485
367,332 16794 19003 25860 12238 1907 10709 19644 1433 5500
2458,4257 3561 24230 10753 9658 10073 16772 12214 18419 8097
6523,16951 20131 14230 16877 10411 6748 2949 20488 7929 11798
5729,8304 1224 11153 24093 15764 24484 18122 18082 8064 24075
7118,16577 9017 23251 11122 7002 19994 15729 9443 21806 23760
1289,15764 24075 20950 4100 8304 2996 9851 10785 19393 3804
2508,19477 7171 25013 10092 16807 9790 8634 8655 8657 8631
3530,6612 21049 11900 20146 7494 16703 3050 11674 1753 4063
1185,13101 18690 12778 25187 7075 15805 1535 8512 20878 1577
4414,21552 6781 21717 4638 13764 11452 2868 10384 10979 12742
6475,25407 19089 15691 20410 24075 20146 2426 17877 21042 8097
5258,9243 4966 19480 5717 14271 8920 18190 23536 8552 16093
5507,9544 2882 6780 7138 21166 526 14420 1284 18202 20974
2281,2426 6708 5952 11533 25133 22801 25407 20974 3737 6878
891,20974 8860 19875 25596 1284 18283 12675 20949 22171 9673
1415,2333 5717 13541 23711 23536 11792 21854 23127 10450 18872
4247,12061 25675 10269 9438 9851 22554 23711 5942 23127 25693
6599,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
7147,23154 25407 9555 18392 10834 15691 17156 10792 12818 16906
1844,18692 19781 1863 11792 13541 19114 2333 23536 20308 477
2408,12061 1209 23791 14925 4811 13363 7235 773 8538 8811
188,9017 23895 21373 17877 13565 7329 12628 23996 22917 11003
4973,10887 2802 17589 16649 17977 3748 4003 7229 16199 21614
4297,25675 21552 24075 10786 18804 561 18293 15790 22139 20496
4616,21998 9438 5717 9007 18176 13363 23127 4620 11792 12061
4237,11792 7277 20230 14166 9007 24410 25071 4209 21998 20496
4905,11987 867 1606 12694 999 3797 21179 4153 21268 13745
1593,7639 10786 24075 20133 13344 24884 6766 8431 15830 8544
5675,2996 9243 22300 10979 21552 4513 10795 23898 20401 10384
3786,8094 21647 7497 8593 19345 14252 24179 24464 13512 3151
6369,12070 20643 24511 2423 24250 25689 5694 19830 19638 14971
5927,2333 5717 23711 23536 9284 9851 4620 10786 23127 13541
2466,23909 6239 8195 22496 11782 2923 5960 6400 11176 226
77,24075 20146 7494 19089 5942 25675 25693 10269 22554 8894
2482,16213 10043 7000 23111 1028 10558 12742 11720 2845 18264
7801,25407 16641 18060 11848 7965 7012 14551 5887 8896 18644
487,2236 23600 8894 8097 20146 7908 3497 24668 22406 16751
5453,5717 8544 18190 23536 4620 12061 2868 25491 9851 4927
1710,4502 14684 12214 18419 20308 24355 7883 11737 10418 1714
3096,2333 5717 4620 23711 11792 15459 21854 6088 2868 23536
1044,1240 17928 4675 17 666 10723 24563 25344 6455 20745
270,14373 21854 23536 2333 18528 13541 23127 10450 15459 18190
1677,22410 6864 9930 11063 12874 8309 12302 5495 20926 22189
3853,19089 12409 7494 20146 23600 2665 17723 8894 19480 13352
7323,12742 23258 8686 16112 23711 5487 562 9284 23536 6088
484,25407 2426 10594 10834 18392 6734 7991 9555 15691 9701
3277,25407 10834 1583 7991 17156 23141 8316 22848 11533 16928
1364,6612 2427 21049 11900 20146 7494 1739 15377 12886 13889
3479,19089 8894 23600 20146 15691 7494 22445 18984 12409 20095
3706,15520 10932 15579 17912 7597 4152 7890 10801 7632 19209
7853,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
2336,24075 9438 3037 25675 8538 7494 2426 3165 19480 5942
6290,23127 19079 7507 23417 13837 16220 18146 17115 4811 10428
6749,24075 25675 9438 10786 5942 10269 7202 12923 18293 12061
1797,19114 18872 14373 23127 23457 4811 25693 14433 13541 9556
6136,21395 11197 2586 2783 21850 25075 21933 8010 11850 20441
7239,8304 18122 15764 10785 8064 17820 4339 829 16218 2509
5514,9733 25675 24075 5952 23154 4980 11340 18392 25407 2492
1350,14766 17897 14360 24639 16555 535 18129 12343 4854 15105
4748,19874 4257 18419 24355 6612 25407 5952 11533 20308 10418
2637,5717 13541 12061 2868 4620 6088 9284 14373 22356 15459
2204,804 7124 13174 20889 5380 24850 8114 14351 21208 25340
7389,25407 5952 2426 14141 9555 8316 18392 23154 12050 2492
3669,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
986,2426 10834 15691 18392 9555 23154 2492 11533 10792 11991
6952,20211 24995 21482 10380 20600 21617 8593 12240 6739 20067
961,24075 9438 22554 10786 12061 18293 10269 15564 561 25407
649,6845 4967 2039 4191 23164 10327 1984 18176 23299 15034
387,1282 13443 17201 3772 7667 25554 19336 19504 18236 15713
2031,14488 13424 3456 20747 21216 13502 14315 8558 8709 24797
3162,3497 21061 14141 7093 7550 8051 5895 13887 21512 7232
5034,1863 21552 20290 8544 11792 22300 20711 8400 525 5717
5168,25004 2468 545 909 19581 3735 10248 9742 19802 2720
6280,2426 5097 5058 25618 24396 20880 24380 17333 22474 23819
3990,25407 20146 14706 1240 24577 12914 3037 22121 15691 1577
3716,23154 15691 2426 25407 7260 10908 6878 17156 9555 10834
6922,3506 7487 24458 12257 8545 3551 7553 19306 3301 3989
3818,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
222,14684 4502 20146 20308 7494 19089 6329 18419 6612 18512
4603,3037 15910 15559 12048 18793 9769 4257 8709 10544 5025
6546,14291 7494 19089 9591 21552 14895 19709 11687 23481 8544
3158,16394 4257 17819 4366 12214 25407 22108 12165 2269 3264
1189,2889 23435 3541 8949 19916 15181 6404 17302 14575 16510
7216,13102 22121 19546 2916 2870 6473 24630 7228 15130 25219
5881,8285 11792 9315 9851 10160 1564 3410 18114 20496 12061
404,10887 3348 22300 6426 1028 18008 9602 2751 10979 11716
3906,3497 21061 6164 1869 12486 20422 8097 14600 10885 11611
3233,23127 12061 5717 10786 18872 2468 9851 23711 11792 2333
7569,3806 3100 13595 13175 9406 17804 25010 23028 3709 21621
5908,11283 11694 11231 5254 8647 8648 8649 8650 8651 8652
5519,24075 22554 9438 10786 6985 561 3803 12061 25407 18293
3364,25775 20247 17504 6435 13768 12995 11226 47 20352 10803
7908,17407 1715 16968 1898 15213 14172 15522 10685 21734 8889
17,20146 8894 12409 17723 19480 19089 23600 9438 23481 16630
4711,11979 14675 9712 24238 16398 12994 13527 3881 20759 14753
5436,22511 8704 7639 11076 12273 15830 9339 19910 12968 25095
3248,22121 7494 24075 17877 20146 5044 2426 19089 25407 19480
5653,9029 23536 2333 18872 19114 23127 2868 11792 18528 18190
7766,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
6213,19874 14684 17668 4502 24355 9438 10418 18512 18399 21697
143,11584 2939 11814 21000 9708 8334 15746 1478 1980 16748
2283,25974 8659 8650 8651 8652 8653 8654 8655 8656 8657
4584,24075 9438 25354 25675 24472 561 5942 12061 2426 19089
2728,5150 15196 17517 19010 19973 9511 17546 12142 25407 24075
6552,24355 20308 4257 10418 7883 18419 18512 6612 17668 11737
4476,10269 9438 25675 12061 7494 10786 19089 9851 19480 13118
5802,5273 1043 1332 4172 9504 21650 25217 24748 14985 16725
5254,18469 22702 25370 18725 8247 6631 23710 22175 8958 4782
3717,5119 13311 4320 153 11067 10269 2060 16285 17578 15655
415,24075 12061 11792 13363 2468 9007 17115 21552 25693 14291
7497,5025 394 9662 15778 18793 5032 25675 16378 8734 11853
4581,11083 24070 4502 14398 6440 2721 21857 18399 15124 4257
4349,12409 19480 3165 20146 17723 23600 9438 17313 13118 13170
5974,22019 18676 23914 24458 14324 7682 24289 12990 19829 4215
2357,9851 9284 4620 7849 21998 9218 5717 18160 9075 19704
6628,24070 17668 14684 17233 4502 15615 14827 7583 6691 6878
6795,2426 9555 10834 15691 17156 18392 1583 5952 10792 2492
7446,2095 14556 3600 24613 24363 14973 7835 3418 7063 18984
1896,24546 1700 304 18547 25766 12230 5802 8724 8805 10347
7152,5489 10887 14220 11067 17079 19196 13262 4294 2802 18791
134,22731 16577 14328 3913 22121 5812 24068 6763 14319 4334
6410,11193 581 1970 16299 2969 3539 6860 19322 21114 8586
3160,19874 3225 804 1266 16706 11201 128 7172 4115 19250
6535,18528 18872 21854 23536 2333 772 16189 23127 9284 19114
6425,9591 21552 6088 13628 22646 4966 8560 8920 18122 19114
6335,6334 25719 990 16369 1300 6450 20692 6612 17156 1165
5161,14142 1728 20025 5414 18943 7653 21858 13117 4064 24137
1409,5078 359 8395 9438 21349 15356 24789 12282 12547 8060
3073,25407 2426 19089 5044 15691 24075 9555 23154 10594 16577
2422,24075 9438 22554 12061 18293 10786 561 10269 15564 3803
5649,9582 19704 1611 867 8974 9445 20496 1767 15010 15463
4157,4390 8249 9370 22121 6473 7228 7684 24630 14020 11578
2419,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
5021,14684 19874 5581 7883 4257 12214 15234 24355 2426 25407
5924,5685 9565 6855 14894 13800 21810 18172 2787 19921 18552
2199,7437 17125 3331 13059 14632 1322 4223 20917 13459 4802
2613,22909 20192 1414 22621 18231 10853 13020 13097 12426 3382
1871,24075 4603 9703 19393 9591 9851 18619 16218 8304 15764
6196,17229 15729 15805 16150 12319 19468 16772 15691 25407 18321
6440,24355 22801 19875 19874 4502 24750 8984 6708 10418 5952
7881,9606 12257 11189 20800 23426 12839 19626 6319 3432 21747
1216,5810 2843 9604 23818 24774 13040 22497 17635 14401 3170
6356,12061 24075 10786 1863 23711 11792 5717 8811 25675 19114
1897,4811 12056 17858 20496 9851 10786 21998 5717 9973 19781
987,5185 16394 19620 1345 5150 17517 15196 15915 15790 14385
1995,17744 6760 8669 8660 8651 8652 8653 8654 8655 8656
6895,5717 12341 18190 8544 2868 23536 19079 9284 13541 15327
1204,23536 2333 5717 23711 13541 18190 6088 12341 23127 11792
100,24355 4766 6500 24481 16340 19165 25479 10262 13696 7237
5061,21286 21415 18342 24163 22755 20917 7708 1479 14686 2153
7230,8395 18310 6652 16324 5078 17433 12037 2304 359 2459
332,20290 21552 14291 4927 24075 6599 7494 525 20553 23666
6948,25675 24075 17465 14595 14181 18724 22554 20636 13510 16051
765,22121 7063 19089 11295 13928 16630 8894 3570 21049 8785
1663,15691 16772 25407 6446 13294 8990 8097 14272 15729 19166
133,23155 22862 14266 22965 489 21631 11536 19560 6770 16671
7498,8212 19879 6599 14684 6978 8271 24389 12573 13971 14266
7648,24423 15636 17517 15324 7568 12158 9620 2426 251 9967
1676,24075 9438 8894 25675 13118 7494 10269 3165 12061 68
5676,12061 23127 2333 23711 23536 11792 13541 18190 9284 19114
6115,4929 12313 14433 25491 12196 991 17115 2724 10428 5593
3129,21857 20553 4629 17739 1816 8395 1714 14684 7923 1089
2680,19525 6612 13446 16703 11979 18538 21049 11658 11900 20146
3913,11121 10590 5497 11830 484 16267 10653 20410 6446 8990
2351,7494 19089 8894 23600 17723 8097 12409 2665 19709 24355
1484,23788 12931 22901 611 4834 1993 803 5092 16241 11535
4577,19480 18984 16630 7494 14895 11730 23481 23600 20146 19089
81,24075 10786 12061 9851 10269 22554 5717 23127 23711 11792
7715,19874 14684 17668 10418 18512 4257 4502 21697 6329 20308
264,24355 20308 4257 10418 17668 18419 11737 18512 7883 6612
7756,5717 8544 18190 4620 15830 19480 21552 4528 2910 12341
5497,9555 23154 10594 6734 16928 5044 7991 1583 23141 6878
3684,24075 25675 5942 22554 10269 10786 17093 19089 1888 7494
90,4620 5717 13541 12061 11716 20496 19114 2910 2868 18190
6386,15691 10594 20146 24075 17156 23154 19089 9555 18392 5044
6863,13815 620 8334 11749 11295 22121 8651 8652 8653 8654
2289,13136 25407 5952 23154 24075 18392 2426 25675 12050 2492
7305,9591 773 21552 12061 9851 16503 6088 10269 11730 10786
5488,16201 20648 4359 18881 16678 17478 24481 20308 4502 21597
6502,23391 3364 14659 10896 21615 10727 21853 7823 15957 10590
5955,15691 9555 2426 5044 1583 1240 10834 19089 16928 7991
1116,18552 12391 12032 16695 18841 24097 438 5268 10022 5683
895,22798 9620 5952 19948 1573 21373 21548 21204 15615 14943
604,11449 25009 21820 14849 12014 22817 13194 2194 17063 17245
1316,24355 19874 25013 4502 14684 20553 3556 15363 10418 15562
5037,3337 13541 8920 2333 6876 22646 4620 12341 2996 3873
5515,25407 20146 2426 7494 22121 8894 19480 23600 16630 10269
7827,15630 2802 13441 5546 16441 24123 23956 10654 10808 25129
7356,10786 5906 18176 25071 5717 19260 1081 4560 10649 3599
7807,17723 12409 19480 9438 13552 3165 20146 12230 23600 9057
1918,22329 11872 17055 22245 24583 2398 4530 1444 9363 22749
7138,10839 3527 12065 4025 12069 2024 3765 18482 11931 17915
5775,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
6884,17438 13914 6364 11031 8612 2749 25821 22063 19102 13451
3301,25407 11533 5952 16577 6878 25596 10594 18392 15691 6708
1448,8826 9438 3720 3450 3153 15573 24789 7151 14561 12547
3710,22121 9370 3866 10594 2426 23154 25407 16577 9555 15691
2276,694 20511 10048 17012 15666 11814 8661 8654 8655 8656
5040,5717 12061 21854 23536 23711 11792 18872 9284 18528 24075
7782,19089 12409 20146 8431 2665 7494 23600 19480 8894 16630
4827,12409 19089 8894 20146 19480 13433 23600 7494 18930 23524
7859,13226 20688 23651 2001 17013 8859 24318 24274 13081 7292
7678,18419 4502 4257 14684 15363 25918 25886 20046 7692 6500
5810,19963 23679 10234 25459 19416 1376 19843 21217 16414 24626
1972,12061 561 9438 10269 3803 25071 8811 12948 180 19453
2092,20146 24075 19089 12914 7494 9438 19709 11658 22121 24577
2438,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
2589,15491 17726 2765 15589 6358 1366 23004 10073 8660 8655
5803,19874 14684 24355 20553 17668 10418 4502 1959 8395 18399
481,11533 25407 6878 2426 25133 15169 19875 10834 15691 23154
1321,3570 24535 16751 16651 2236 22445 19089 24075 864 11966
3744,25407 10792 11533 21920 6878 5952 3737 9555 8097 1619
6322,18377 23291 2078 25974 8652 8653 8654 8655 8656 8657
4392,18317 7991 24075 10537 3570 7095 6076 22121 13211 25207
7505,6145 25974 3399 18717 19757 23892 2057 23672 9318 9499
4136,20876 12951 20334 18573 6015 20748 17797 7856 9177 5833
2196,24224 18163 11796 16047 5107 3185 9785 13654 7930 21365
1482,5838 19255 19401 21552 25675 15429 16635 11983 23583 16923
2942,8304 8064 24484 17820 24075 11153 18569 5412 10785 1863
5473,6612 4502 9934 15562 19874 5851 1823 16556 21124 12375
2655,17668 14684 19874 24355 4502 18399 21697 18512 6329 11452
2215,20146 19089 8894 19480 17723 12409 23600 9438 8431 22121
7729,25407 23154 10594 15691 9555 10834 18392 7991 6734 22121
4558,7890 13374 8660 5078 9438 4847 24247 4033 11088 17834
5496,4811 12061 20496 25693 2468 8544 9007 17115 9055 18872
4173,20496 5717 11452 6876 15145 11792 2333 23666 23127 23711
6943,10269 25675 9438 12061 10786 22554 9851 5942 15034 23799
2314,16577 15444 1133 7395 25255 17467 13463 18798 17093 15903
1625,6612 4502 17732 13233 21747 9934 3737 21042 15562 2426
1700,25013 17400 6612 20308 19289 2167 2277 16936 16418 7439
1771,24075 11452 10269 21552 25693 19480 8544 12061 13797 25675
398,21409 14322 8339 12953 23327 9294 23148 23884 129 12093
4446,22037 15390 19106 17663 4876 24132 9607 3792 1573 3630
312,5717 18190 13837 23711 9284 15327 13541 11792 12061 23127
3998,14684 20308 19874 19089 6329 4502 19709 6612 20146 7494
5010,23154 10594 10834 18392 7991 6734 1583 16928 12818 23141
7385,10786 24075 9851 5717 11792 9284 23711 23127 25675 13541
2795,3759 2125 24011 4423 13490 25239 15394 10189 8651 8652
5136,14895 11730 13310 6239 2665 14291 19089 22134 2476 5562
4154,24075 12061 13118 9438 3599 561 23127 10269 25675 20582
7157,19079 19781 11792 18791 6767 24561 2300 22359 21979 6267
931,1738 22749 13271 21800 1146 22329 17381 25329 7544 7222
3002,20553 19874 20308 24355 14684 8395 10418 24573 15363 11737
5792,4194 17637 18419 5078 18303 25302 2183 798 2755 7078
4151,23417 4811 14913 25583 22152 637 18790 7997 18114 13349
361,4833 23460 15430 20312 6658 22033 5406 16865 4928 15892
7620,19823 7946 12162 25586 12165 5 21373 9370 10792 5952
7611,21674 19518 2584 21139 11871 7426 3705 12271 23940 13444
1097,9438 13552 24355 18343 17823 24438 24839 20212 11702 18926
4483,2996 1863 13352 14291 11730 18122 12061 21552 11855 10785
5234,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
5057,20919 16301 16871 15914 2767 11855 6239 19432 14748 22143
3448,25407 23154 2426 9555 15691 10834 18392 1583 6734 7991
1308,15400 19301 21096 3549 21601 19955 5905 13787 1421 7880
6591,22012 10437 6614 3037 22068 22150 5940 14750 11989 19485
3527,5952 11533 3737 25407 18392 10792 10269 1840 6708 19875
6307,8304 15764 23809 11199 15125 19379 11153 8311 18569 1810
2547,19980 2646 20226 4247 14303 1068 9089 7908 3570 21042
6235,681 16651 3497 2426 2236 13928 23600 8894 23154 19089
936,25675 11792 9438 24075 23127 2333 12061 18872 23711 16189
7259,25044 16772 8990 2426 21747 19468 23141 25407 3355 4390
4630,17875 16533 20710 5064 6712 13763 5187 9741 16489 15636
7638,15459 22359 9704 17388 12080 6782 14418 17115 2910 11987
3550,11979 24355 18571 24024 9668 24593 16590 12620 22904 6013
1635,16724 24928 25675 20156 23738 14702 9593 17758 3400 25384
660,6734 25407 22651 23154 18392 5148 17967 16651 13928 8316
6007,24355 20308 17668 18419 6612 5581 18512 15363 7494 6329
2819,14684 20308 6612 19874 4502 19089 17668 20146 25693 7494
5801,7494 17723 24075 19089 23600 12409 8894 19480 16630 23481
5113,18293 25046 6210 6632 5380 21773 10845 5185 22139 23888
774,20146 7494 23600 16630 12409 19709 20095 19480 23481 22121
1860,20662 10932 5756 5078 5632 5395 16350 7318 5734 15367
2246,8894 2188 8375 11295 6076 2665 759 14600 16948 11953
2905,3380 20496 10786 7526 2839 5717 13981 511 15385 25758
6563,1244 1006 4216 5300 5802 14528 5915 21248 18427 1803
530,15176 738 15381 5354 4723 1016 18236 10102 850 15545
3495,21552 8704 19480 24356 2203 20148 20108 12968 20290 7639
6379,2996 18122 21552 19094 6781 22869 20990 5412 1026 24093
613,12742 10887 20401 21717 13764 562 14220 23111 6674 16767
775,7533 3192 12757 25159 14727 8629 8662 8653 8654 8655
2529,23711 6088 11792 13541 2333 8920 9591 22646 8811 23536
5083,14684 19874 20308 4502 20146 19089 17525 6612 24075 17668
2957,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
906,25596 6878 18392 9555 10834 15691 23154 2492 10594 15169
5954,23536 2333 15459 18872 18528 22646 23127 11792 23711 2868
3466,19393 8251 13722 11129 9558 6453 25713 19047 421 23230
4898,914 5771 14033 24113 24402 7768 25425 13471 15624 19279
7401,1573 6878 3792 24132 15790 18574 23154 8386 14613 10748
7117,9438 25675 12061 10786 5942 9851 22554 15034 1888 13118
6714,6329 20553 24355 5348 5974 22573 12423 17848 11129 19436
6214,15691 8249 20410 15196 23141 8990 22121 9404 2733 25819
6048,9438 24075 20308 7494 21897 24014 9769 11083 8395 17115
1476,4150 11357 19089 7587 7910 14965 14429 22196 22006 4222
7704,2646 4919 273 19225 15477 20150 6213 23781 10135 7186
3084,20308 10073 14684 19874 6691 6329 4502 24355 24075 21897
1955,25407 15271 16793 19468 484 15196 1583 1162 15470 15556
4991,18814 19394 12747 1728 14142 17570 603 8594 17956 5414
1230,5717 2333 23711 11792 21854 4620 23127 13541 23536 18528
6622,7494 19089 2665 8894 23600 12409 17723 19709 16630 5522
3142,8544 18872 25491 12172 3804 5717 20496 14373 21854 19114
3611,25407 10834 23154 12050 8316 15691 2426 2269 2492 22010
609,12061 10786 11792 8544 24075 11452 180 7235 9218 20496
4589,5717 2868 23536 12341 9284 15327 23711 2333 13541 8285
5233,24355 20308 4257 20553 17668 7883 18419 1714 11737 20146
5247,3905 8987 11357 9112 4444 3968 19359 25409 1385 14406
6020,1345 16665 1019 19065 24988 6291 12173 16316 9335 20033
3133,12341 5717 11792 867 19781 23127 18872 1611 18528 23457
2366,19319 7063 11533 2083 11167 10598 2675 12844 290 23858
6780,21881 7432 4130 5469 13928 3505 135 19640 410 16125
1825,15420 4048 3546 13246 12949 9374 2955 2569 2092 25461
4109,11533 5952 25407 19875 22801 25596 9555 15691 6878 17457
4364,20979 16385 24950 6950 16195 20445 15508 21145 25610 7780
2128,14684 19874 20308 1055 24355 8544 9438 24481 1714 22653
5761,18404 3506 12453 6319 3921 44 19044 15612 23426 20800
1506,13231 14488 3456 3037 8558 13424 9662 18793 5032 20747
2515,22429 9976 17723 3288 8854 12417 175 20276 14366 25571
4618,2333 2868 18190 23711 21854 13541 8920 11792 9284 15459
4928,12409 19089 20146 8097 17723 22121 7494 2665 19480 19709
6422,21355 14356 11211 19335 19527 20549 11225 12464 18036 12201
6760,13837 12061 23127 5717 610 4528 25491 23457 867 4320
919,20146 7494 23600 16630 19480 20095 22121 8894 23481 9438
7403,8395 20553 5078 2459 17637 19189 17796 17856 10062 2819
5005,11925 8987 3905 4150 25392 1659 12016 15151 22196 22006
2044,8097 17819 11658 24577 20146 1577 5952 24943 16751 8089
5617,413 6759 21070 1719 20787 21300 14066 8729 989 8071
479,18793 9769 9662 22356 22548 8097 24132 23844 25407 6689
3679,17760 6535 24306 3693 16657 16311 15232 3865 24762 15149
2163,25738 20410 16394 3913 19033 12601 22121 25407 24075 25121
3220,9438 10269 20146 25675 19089 8894 12061 19480 10786 5942
4764,1959 2241 3527 19281 1350 24258 1976 5931 21281 19466
4433,5611 810 7128 8939 2965 2409 7649 2532 11921 17176
6058,2281 3527 11710 7839 20146 23108 10380 9438 8724 6
6956,5952 20330 1056 12214 3737 4366 8984 3037 22798 22801
3724,10269 25675 9438 12061 10786 22554 9851 5942 15034 23799
668,21042 4247 9089 7908 18310 3570 11295 8395 8097 5078
4982,11979 7540 6069 8610 16398 3881 12994 20759 24029 24238
756,20146 7494 23600 16630 19480 19709 23481 20095 22121 12409
4128,2164 25356 25974 8662 8654 8655 8656 8657 8658 8659
273,2426 23154 9555 10834 6734 18392 16928 5044 7991 16906
4158,12061 10786 24075 8811 23711 25675 18122 23299 773 5717
7277,17115 10428 18872 14433 991 4811 25928 25491 23127 12309
2380,7494 8894 19089 20146 12409 19480 13352 8431 23481 22558
531,15002 24725 16098 18775 23849 1905 9996 22517 25800 13403
7292,8544 5717 20496 13541 10786 18190 23536 23711 9851 23127
5328,776 10887 16112 19910 13735 13262 9386 3348 454 8920
1339,8395 4366 6500 5952 18419 11533 14684 25407 24075 3991
5406,4502 9438 13433 14684 20308 24355 19709 7883 4535 17668
119,19874 4502 18419 20553 20308 6612 12202 25760 21085 8712
5664,17396 15488 13188 15610 13340 1538 20373 851 11277 14248
5851,2426 25407 6734 23154 22010 18392 10594 23133 10834 10269
1738,8987 11357 13686 4211 12629 6236 12967 19220 20233 19510
7214,19995 11480 19044 12839 9992 25675 14547 21481 20670 4944
4330,24075 15691 2426 25675 20146 9555 5044 19089 8894 1240
2216,21954 70 11584 16820 14708 20602 2773 2059 1478 15746
7372,17115 1984 15034 23127 4811 23299 5032 7650 9337 7575
5772,11533 3737 19875 3497 16651 6660 15135 7158 21853 10946
3303,22511 18050 5119 24355 19480 25693 12061 10269 23806 11050
6126,7622 8894 12317 6609 3499 938 13171 11270 13082 17911
7629,24948 111 18880 21377 10316 20249 4786 8575 3107 14439
3867,12061 9851 24075 21998 16503 10786 10269 25675 23299 16083
5606,11730 4142 10521 24520 22617 4927 17094 25427 12743 2051
3130,13018 10812 24380 17503 10081 18793 19932 11530 7729 9039
160,22121 12601 25407 25738 17877 15691 5044 2426 3913 4871
2916,9907 265 2463 10099 10807 23043 15583 24484 4746 21186
6564,25407 19874 14684 17070 11533 10753 10792 5952 25596 20146
1333,11067 3387 13600 25562 13854 22460 10795 18160 23923 7507
3563,7494 20146 19089 19480 24075 12409 23481 23600 25407 20095
3395,8894 7494 23600 24075 19089 153 19480 20146 2426 11133
3779,15903 19551 15196 6734 16577 16501 5346 15540 24856 22962
2874,25407 24577 20146 14706 1240 12914 3037 22121 15691 1577
26,23711 21975 15145 18528 23127 20496 18190 2333 8544 10160
5231,14319 22079 12933 13663 1056 3447 13136 3737 2740 15756
3384,12061 10786 24075 5717 9284 11792 9029 23127 773 23536
3408,21269 22964 14945 25974 8659 8652 8653 8654 8655 8656
679,23711 11792 2333 23536 21854 12061 15145 18190 13541 454
5530,25407 16577 22370 13393 24383 2426 18093 22170 17195 17546
3668,7117 11540 6279 19317 13188 16814 7835 12876 15488 471
5976,24075 9438 25675 12061 10269 6812 13118 1810 16552 16503
1576,2426 15691 9555 10834 23154 23141 5044 12818 18392 6734
6669,25407 22121 5044 2426 6446 16577 18392 9555 3812 20410
3324,23154 2426 25407 17156 9555 18392 10834 2492 21920 22651
59,17362 6669 9005 19668 9038 11223 8531 10803 8841 6544
5618,4092 8371 16277 10331 20039 13278 20704 14677 360 3234
5452,24075 10269 3368 7830 6982 11179 11117 18440 22668 18904
5285,999 19943 22912 12179 15887 20809 11302 1504 8524 14012
2789,4193 20130 17723 22826 8038 23835 7734 21141 24680 13895
3394,1368 14226 20031 8659 8650 8651 8652 8653 8654 8655
3682,5279 25736 867 9412 10269 21479 23599 21717 7349 1578
379,20146 3744 14141 21061 19089 12486 11900 3497 8097 20422
904,12061 3826 18176 23799 11792 25693 24075 10648 10299 6610
243,11832 10418 14684 23735 10852 16525 3101 18154 574 19061
2857,23127 15587 22483 5906 8538 18146 20872 16635 25314 5279
7647,21747 25407 6164 13887 24075 5895 22564 11848 21061 12730
