user_id,item_list
6046,23568 5119 20298 24534 8341 18150 10817 23481 21653 24472
1319,22801 19875 4541 5952 8097 8147 4114 25772 2655 17951
7001,22121 18317 20146 6076 19089 25407 9649 22445 681 13928
4260,16577 12943 8273 20238 10951 18924 11197 5930 306 22874
5116,14684 20308 4257 24070 24355 18419 10418 7883 21897 19874
2552,16577 22121 15691 23524 21242 11779 12047 22998 23381 3258
169,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
3673,22544 18939 7113 22499 2570 22655 11656 1522 845 9371
869,25407 16394 5789 180 11812 18293 7742 18392 9555 10834
4488,23536 5717 18190 11792 2333 13541 9284 8544 2641 867
2656,2868 9284 18190 11764 2432 19114 13541 6088 3410 16576
5424,16641 7965 24917 8896 8216 91 4054 23773 2576 106
6332,24075 9438 10269 3165 25693 25675 7202 15564 8538 13118
5687,18939 22544 7113 22499 2570 22655 11656 9371 1522 845
1991,15691 9555 10594 22121 19089 1240 24075 20146 7494 6734
7572,24075 10786 23711 9438 25693 25071 13118 10269 22554 15564
6000,16251 14534 25715 1055 10418 18512 5581 4502 18573 18826
4872,16504 21977 378 23547 19483 4997 8651 8652 8653 8654
1259,8097 20146 4257 19709 24943 8171 17070 23008 17511 10753
5628,5717 21854 2333 12341 13541 2868 15327 13030 12061 9284
754,14684 4502 24355 5581 7883 17637 10418 20308 18419 24157
1952,16966 5487 19922 11716 6086 13655 11690 5565 7139 3079
5361,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
1480,4257 13025 25026 7148 3031 6932 20769 24823 11609 12551
2074,10269 9438 25675 22554 10786 12061 9851 13118 5942 15564
3948,24985 17470 23534 13433 341 14188 10159 9438 21567 22701
7888,2333 562 2090 25928 5746 9218 15459 2868 3359 13297
3664,8097 10834 23154 2346 25495 23991 10779 12759 11535 919
6331,25407 5044 2426 24577 16630 12914 4502 1240 3037 2236
5943,11459 5078 16324 2274 4888 15527 5931 18525 2831 25002
4587,20108 13074 364 11076 21653 8704 7639 19480 12543 7913
3769,8064 10807 3997 18569 1859 23128 8605 14222 6514 11835
2183,25407 25044 22121 8990 5044 15691 23906 22594 12319 19750
4305,10786 24075 25675 11792 5717 8811 21854 17858 13118 9284
7644,17093 9438 18828 10363 25471 4122 23552 23476 21931 25418
5854,15691 8894 7063 16630 25407 13294 22121 2533 16751 11295
1321,23704 18042 18994 8179 9418 14408 23346 14303 23064 22445
1102,1863 23536 21552 22511 9591 6088 6781 4940 11792 2868
184,19627 23192 12987 25 2023 19727 20217 17233 10073 2912
1517,12699 23944 12761 5166 16174 13412 21038 25105 18682 1488
2306,19089 8894 16630 20146 12409 23600 7494 3165 19480 23481
1608,19089 23600 7494 16630 20146 3165 2665 19709 20095 14895
2479,8304 17820 24093 24484 4803 8064 10959 17886 4339 10890
369,7494 8894 19089 12409 20095 23600 20146 24209 11091 14895
1602,9284 11792 23711 12341 2868 23127 4620 6088 22646 15459
5026,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
3744,21920 4257 10792 9555 2426 13806 4980 1056 4541 23086
6821,9526 20211 22400 7839 8593 17323 19030 4738 18547 11623
2701,6343 10403 19195 4630 931 7037 21127 5225 14479 20722
7788,12061 15294 10327 13363 25071 19709 9851 10350 11093 4254
393,14684 20308 10073 24197 24355 18419 4257 7113 11362 18399
4437,6708 6878 11533 17668 17951 13503 13663 4257 1056 20330
1803,25626 11993 24146 14913 2447 24933 24104 10654 25822 918
1924,12321 1186 15719 5537 5199 21204 10495 18366 10581 22774
4853,25407 2426 10594 10834 9555 15691 1583 6734 25596 21920
458,12163 17675 8478 10952 17889 21616 2249 377 16201 12409
3389,5032 4936 497 6689 10544 9924 12048 22903 9769 13284
7447,4502 2327 23240 4267 6391 19987 17478 4382 18256 24985
3063,19480 19709 14895 8544 16630 12409 22511 23600 20095 4927
7205,9851 23711 23536 11792 24075 13541 25675 12341 5717 18190
6027,22495 4222 3144 12335 4269 6558 2955 13246 9374 2569
3926,23536 13541 2868 9284 11792 18528 23127 15459 9315 5717
4328,19709 16630 18317 2665 20095 20146 9438 12409 23600 17723
4335,2835 21666 17637 16324 4256 20623 1116 11898 16754 5734
2291,25345 7151 21734 11290 13351 20875 20781 24789 14561 2067
60,12633 9976 12490 19030 318 16445 8703 25839 24855 7805
7030,24075 9438 12061 8894 7494 13118 19089 3165 15564 25675
5503,17637 8395 24711 11242 16324 2835 14684 10614 5340 826
3035,3631 8388 19606 25362 24243 7302 11861 23713 6868 14362
1999,9555 22121 19089 16630 20146 23154 2236 1583 18984 20095
1964,13079 8752 9508 18008 13250 772 25335 2910 7575 16270
1607,15691 2426 9555 8990 23154 23141 10834 1583 8097 22121
3444,12061 19114 11295 22121 19089 23207 5906 25071 867 23127
27,3711 21527 5044 17462 14609 7474 23628 5562 15709 14978
139,10391 2426 21064 9438 19089 9347 21852 9555 2491 20095
1497,15691 25044 17371 1228 19237 5763 13510 23906 13703 3382
1527,10269 9438 25675 22554 10786 12061 13118 9851 14684 5942
6969,5717 12061 9284 23711 23127 2333 23536 4620 10786 25693
808,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
995,14765 4331 10898 15740 4676 18298 23908 11922 987 3261
706,22350 17981 13464 8909 24994 8316 11887 19072 24553 8504
3551,15455 21957 15650 274 10163 2676 19003 3890 21704 11538
2705,23171 10240 11855 15815 1149 14388 24935 13530 1092 13532
5684,1083 15342 20353 1572 3491 20066 2507 7412 11529 8639
6607,16629 13211 14394 8540 8670 8659 8651 8652 8653 8654
5139,4561 23127 5789 10327 8445 12061 7235 25491 7992 10648
2827,12061 10786 9284 18190 11792 23536 2868 13541 15327 2333
2239,24075 22554 9438 10786 12061 3803 25260 19401 8538 23711
7156,5150 9511 16577 15903 5397 6898 23660 3112 25341 17087
6944,25675 24075 10269 13118 3803 15564 8811 25071 5942 8538
7230,5078 8395 3084 17326 15990 14386 24711 18310 6652 11459
1277,5032 8709 18793 6689 19426 9769 8097 10544 25407 21921
6050,341 5284 24033 14188 23534 22701 6278 5145 4502 18598
2532,11664 6142 7439 2908 8104 490 630 3885 10669 25091
4150,12061 25675 10786 22554 5942 9851 11452 7494 7964 19401
2573,1880 11703 25900 15508 5409 6788 22735 10453 18213 4896
2358,8215 5148 15835 11852 2384 16880 5899 1573 11083 15169
4246,13763 21492 23622 251 17423 11146 5424 25170 5815 7426
7610,23858 13336 10537 68 8375 5522 18317 17723 9846 9475
7679,20265 15842 23423 17160 21856 16793 25951 7359 20309 5646
3659,16577 5930 11569 25672 24162 9302 659 5886 17983 13591
3592,14373 13030 9337 12341 23127 15327 23711 19114 23536 10786
1302,24355 4502 20308 19874 10418 18419 17668 4257 9769 5581
3648,12309 8530 25454 6249 25314 18872 2996 25489 10554 16010
6517,12719 22554 2904 8990 25675 24724 23862 8943 1307 12923
1857,20146 25407 14401 19709 17635 12409 8865 15180 14684 19089
5549,13226 6446 5044 13703 24383 8990 15691 2426 23906 24508
6494,23423 24862 10457 21874 16925 2762 19721 6981 6345 5908
7200,1900 20810 23161 11600 25563 8335 16701 11346 3939 20881
1863,7494 25407 12061 10269 18317 9851 5469 19332 16630 3165
309,4991 836 9813 16531 7186 7188 23597 14043 14006 16551
203,8987 25429 25409 11305 19359 1097 9679 14406 15993 15957
5985,2300 21500 11777 9205 9940 9951 24911 12313 4850 14012
6515,22121 5044 23141 15196 13891 13102 17195 16772 22848 15691
7626,13541 20108 5746 2333 22003 2300 2868 23127 4620 19114
1637,5044 11220 19346 19089 6734 2426 25407 3711 15841 12409
6271,3469 11987 9412 14220 7229 22300 2641 4003 7122 19079
5610,13670 9940 14985 6961 10317 7954 8379 11637 11666 25927
1905,16243 19972 8878 3008 6164 2235 11848 6446 4512 15564
5414,14684 24355 7253 4502 3732 22580 14947 4577 10866 22725
4845,7113 22544 19655 18939 1993 12759 8395 6734 9371 1522
3176,2996 6781 1863 2751 24340 22511 773 4100 19196 3578
3154,19661 3891 18380 8920 25097 16476 16049 14733 21174 18028
6013,7494 19709 23600 19089 17723 2665 20095 12409 3165 22121
207,6239 19089 8158 5298 14291 23628 17760 17723 12409 15901
2754,8544 1158 780 22511 364 5717 11729 25030 6599 13312
2645,4811 9007 12313 23417 16552 5119 25693 24899 3094 1606
194,10846 22689 4493 14232 6060 5216 21380 15828 13334 1400
3943,4352 3694 10636 19343 14704 14138 22331 16954 2608 25356
526,23600 16630 12409 8894 17723 22121 19709 2665 20095 19089
4992,25407 5032 24577 5044 15691 18793 2426 9769 5952 15182
7445,18190 5717 9284 11792 3983 21854 15459 18528 5746 10450
4817,24661 1898 24586 18859 22824 19707 25974 8654 8653 8656
2024,21300 9900 4684 15587 15145 13226 12601 24160 9011 8230
4273,2426 15691 9555 7494 5044 8097 10834 23154 19709 10594
6498,18804 13137 21342 5380 22750 25046 9160 5485 23675 16950
5744,2426 15691 9555 10594 23154 24075 22554 23141 13928 8097
5580,232 14119 12533 14825 20944 6389 9678 19498 8655 8649
6491,18802 18784 19514 10325 22110 14513 23966 10446 12974 1897
5781,22622 16301 3037 23878 6689 22151 7378 8979 25494 17915
7150,11748 22848 18392 17195 823 14338 4422 13891 18227 11834
435,1920 9934 4502 13267 20371 10293 11232 16066 18680 21022
7356,22356 2468 10786 1081 13250 10327 18176 5906 18190 5717
823,18989 23108 11710 9911 8724 3527 11623 14603 7278 2136
7607,25097 19661 11277 22955 17206 736 10530 275 8430 15320
918,3905 11925 4607 2689 11239 521 12282 24941 21302 2850
3051,13321 4623 22351 12833 23396 19837 745 14343 19418 14961
3394,1368 14226 6768 8650 8652 8653 8654 8655 8656 8657
6016,2949 11771 16877 1044 10484 5732 19163 9012 19049 25736
6279,11792 13030 23127 12341 21854 18114 2333 23536 18528 10450
6808,602 6865 947 14735 20404 3314 10054 8114 13294 6700
4136,20876 12951 18969 17797 17482 1817 5833 5865 14105 2940
7430,2610 7944 7153 5154 21012 25779 13831 2210 18322 13615
6401,10269 9438 25675 22554 10786 12061 9851 13118 5942 15564
6540,484 15196 13226 25951 18095 24274 7292 19340 8999 13081
5537,7243 13763 18774 14017 17370 2584 18106 5147 7426 22891
1359,24075 7494 19089 23524 24209 25873 19525 2533 23481 19709
1286,14512 24484 3405 7705 8305 5223 21962 3919 23279 20951
7097,21046 1305 1569 15215 16763 9989 14341 7193 8716 17585
2998,23043 18122 4927 4474 1852 21005 12451 3833 22617 16179
311,4502 3037 12048 15559 24132 8709 8682 4936 9662 10544
5730,1947 19408 15740 19817 21506 25682 3636 18947 24279 451
6007,24355 20308 5581 18419 17668 15363 7883 18512 6612 15234
1676,24075 9438 10269 3165 25693 25675 7202 15564 8538 13118
7891,24075 9438 3803 10786 4512 19401 15564 7202 25407 12923
1403,5669 17860 13799 22699 5232 24253 23726 11992 6253 16869
416,3774 2684 3782 3345 2997 632 10165 10437 25174 24817
4395,13503 11533 13663 2118 9266 4366 19875 16402 5952 9769
3833,11295 22121 16630 19089 20146 8894 3428 13955 10537 8785
5895,7117 3418 9016 589 10246 22537 6715 7543 410 10582
7592,25046 942 20363 22750 7698 20725 22128 6294 7728 21552
4440,10786 25675 12061 4512 15564 23711 8304 22554 17858 13118
1269,17951 4366 6708 19875 11533 2740 25769 20633 19641 19522
6724,25596 6708 13503 3737 13806 12050 2236 10834 5952 12933
3874,9620 15674 10309 20416 4066 194 7115 19216 6822 823
5959,17041 4888 20875 23690 7636 13351 24789 21734 2067 11290
716,7327 13737 21900 2797 10102 12379 24195 14709 20796 16736
3892,2426 15691 9555 10834 23154 10594 1583 6734 12818 8097
5254,15196 5150 5044 2426 9438 17195 19010 16906 8990 8097
603,8709 18793 9769 10544 497 12048 22903 6689 15559 15182
1634,9438 20146 19709 7494 14684 12409 19480 24075 5942 14895
6516,17643 1808 1396 1092 5870 24355 20308 8395 14388 15815
2543,19627 10949 18514 21373 2232 15691 24070 20508 15844 22065
2803,24355 10418 7883 4502 4257 5581 18512 20308 20553 15363
214,24075 773 5942 9438 25675 12061 24850 7494 25693 12409
5755,2333 23536 21854 13541 12341 22646 18190 19114 23711 2868
5274,3037 8709 16577 10544 497 12601 12048 19426 18793 13424
3238,13541 21854 11792 23127 23711 23536 13030 19089 5717 22646
5452,7830 16120 18199 11117 24078 18904 22870 5393 24728 22668
7375,24355 4502 19874 10418 20308 17668 5581 4257 15234 18399
5763,991 3176 19805 21152 16661 20761 13670 20015 9940 11327
1007,1637 25831 15373 21740 23065 20868 8941 12731 4869 6880
7008,25974 8663 8653 8654 8655 8656 8657 8658 8659 8660
2500,11590 24470 8810 1357 25845 15699 15781 20791 22967 15585
7484,25407 25596 2426 5952 12050 6708 18452 4541 3737 13806
2032,18804 25046 15034 18293 12061 10786 561 16083 3803 23127
6280,3037 19678 16770 7727 4257 10753 1230 18793 15691 627
4479,10269 9438 25675 24355 22554 4502 10786 20308 10418 12061
6396,19468 17229 25407 7095 22121 15691 15729 12466 9555 9438
4640,25407 20146 22121 7494 16630 19089 15691 23600 8097 3570
1116,9156 24097 19921 7673 5714 15236 12121 11319 3984 13061
3330,7494 20095 13928 9438 25407 15691 25873 2533 2236 6076
1198,2426 15691 9555 10834 23154 10594 1583 6734 12818 8097
2282,12061 23711 5717 10786 13541 12341 24075 4620 15459 25693
6748,17247 3386 24992 15254 8148 9042 20209 1641 3901 9017
3177,4502 2634 22664 22995 17413 22826 15579 21141 2819 11443
6148,15501 19028 388 5501 12429 25849 12386 7594 4089 4584
3170,22750 18804 13118 8544 24075 22554 1863 4241 466 12923
3815,25407 1240 4878 8990 1583 5044 8097 15691 4476 10035
5000,25675 15564 18293 10269 22554 12061 9438 18804 3803 9851
2872,25407 11792 1583 9555 10594 20582 12818 25138 23299 11340
7898,11940 12161 20065 20747 1885 8558 3456 14488 7649 11520
6417,24075 25675 10269 22554 10786 7494 15564 12061 5942 25693
6227,19709 16630 2665 20095 20146 12409 23600 14684 17723 19480
1325,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
1535,18949 19315 4723 18721 1968 14973 11649 6510 4632 20598
4078,25407 8709 20146 2426 12048 15559 15691 4936 5952 4257
1145,24355 14684 4257 19874 5581 10418 18419 7883 20308 14137
5067,2001 17517 15196 7144 13226 5150 18798 20688 15937 19340
5317,25407 10594 15691 2426 9555 1583 10834 6734 23154 16928
4981,6054 19689 5445 18339 18435 16528 3361 10995 1439 3609
4259,2426 9555 15691 10594 10834 6734 1583 21920 8097 18392
1091,1516 25391 3809 23123 15700 25948 5917 20694 24611 20660
5599,3037 15985 15559 13990 20300 15778 5032 15691 18412 8682
5051,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
7203,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
6463,24075 25675 22554 10269 10786 5044 25407 15564 7494 12061
5224,23868 6534 14735 15592 22121 4986 2977 5155 2244 5181
6651,3835 9167 21103 16628 259 6778 24806 10127 14346 24912
1237,22554 25046 3098 20933 12061 18804 25675 4927 9851 10887
3781,21373 15749 24070 12214 4855 9769 20308 8951 522 7583
7871,10722 2381 21160 17900 10618 21189 18541 16364 22071 13015
1726,18569 5412 4803 17820 8311 15125 18122 11153 25400 3997
6355,5562 8158 16726 5298 14978 20963 23405 3934 7474 22858
464,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
4313,24075 9438 19709 19089 10269 12409 17723 5942 7494 20146
7245,7063 16651 19089 7908 16630 8097 22464 2236 13928 8894
2520,21552 23650 22710 12672 5065 8349 17783 11050 9905 1904
3517,7853 18058 6564 22080 7615 12478 9704 7334 4789 14308
3647,10290 171 16713 14003 17830 4935 6488 19701 10146 11180
6275,2426 9555 10594 10834 1583 6734 12818 8316 8097 13928
187,7243 5147 2584 21952 16266 5815 21139 13763 14017 17586
2223,12501 8850 16651 7908 13294 3497 13036 6595 13086 13913
7361,11220 3711 20555 25109 143 8002 13296 4512 13845 6329
4428,962 1863 19218 4912 10599 21005 5737 7313 20711 12918
5232,6831 2014 1151 15615 4757 3965 20508 7946 3264 11527
5700,3165 9438 18340 10786 13561 23164 19846 23524 17707 23417
5353,7115 22121 21596 8272 9620 19216 15674 16330 1136 10309
1238,8413 10052 10742 7178 7339 4698 17060 23902 598 20320
674,23769 9869 10315 9360 14940 7094 4092 22534 11677 3541
5495,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
2837,5084 7426 2584 5815 14998 16266 2825 25741 25702 3705
1069,10162 12291 10427 18239 15894 9054 18965 2006 21762 22297
2507,10418 4257 11832 15363 5581 7883 19874 4502 10856 24348
6122,22554 25675 25046 18293 23485 18804 3803 942 15564 12923
4168,24355 4502 19874 18419 10418 20308 17668 2426 11737 10834
2390,9737 25796 9334 21889 14823 2582 15528 2338 11106 13920
2388,21552 13219 8544 11317 22000 6905 4638 18150 22588 4205
1282,5150 22075 7568 19973 10766 17586 5372 17187 10985 5272
6092,4487 13446 6917 2985 1773 12187 1441 376 1739 2427
3070,25407 13136 9555 17209 10594 2426 22651 4980 4837 7727
3308,1840 12214 20381 19815 25156 23676 11713 1910 3004 2789
2220,11533 13663 5952 13503 20863 3580 19875 6708 17951 3062
7910,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
587,7944 20227 3234 19792 14572 15148 17562 11285 1856 3959
1616,23711 5717 23127 2333 12061 18190 2868 23536 9218 867
314,773 5942 24075 9438 12061 13074 25675 5717 7494 8114
2161,17143 9298 2295 24268 8093 13619 13946 19813 1166 73
576,19874 24355 10418 18419 20308 24070 10753 7883 7450 17070
2386,21087 9800 21271 18505 24491 17518 25395 18974 388 11979
825,8304 5412 24093 18569 3997 8064 17820 15764 6897 4803
1027,16394 22010 11713 19815 1840 25407 23676 3004 12165 19948
6884,2749 23950 21147 13877 500 5758 18726 12237 9611 14217
1074,9438 7575 2026 17945 18412 1081 19846 3314 10796 17093
2841,20750 18331 9412 3983 11792 21854 7235 20496 4067 11987
7420,13170 23975 8593 5545 2216 7212 21671 14035 19055 7283
2047,17161 18952 16818 8517 24093 15764 8655 8656 8661 8657
4064,8758 6895 3759 23981 201 3117 1629 12195 20413 18234
1244,24075 25675 15564 10269 1888 22554 10786 4535 19401 13118
7851,17323 7839 19709 12409 762 17889 21616 20146 7494 22622
3129,21857 20308 1714 16365 4629 8544 9327 17739 24197 21697
4213,22257 14403 25974 8660 8650 8651 8652 8653 8654 8655
2641,7355 1212 15475 19916 9737 21889 16822 14823 9334 16868
5,25407 21373 4541 4257 1583 16394 7039 20376 83 18479
6818,5815 16266 15094 7243 13763 21674 18714 23153 18774 5147
3163,11067 19781 24075 25693 11796 18692 5717 24503 22212 25675
3971,25407 23154 9555 15691 1583 18392 9701 17156 6878 10908
3726,2185 1988 13808 4351 17511 7363 2001 18392 4257 6734
6510,23536 2333 13541 6088 4620 9029 18190 5717 15459 9284
1390,22884 8987 17745 5947 24444 1659 23989 14253 24993 12282
619,14922 4993 5275 10637 18874 20594 7806 11929 18673 21966
3256,25850 3818 10675 16394 8315 3271 5411 6663 2474 19783
5819,16882 11861 6868 21754 14072 3479 984 3299 18859 12227
3466,22617 9558 6254 24313 19047 19817 21320 15143 6606 6453
6252,24355 4502 19874 10418 20308 17668 7883 5581 4257 24070
4897,16577 6629 5044 8868 13388 19852 17013 10994 20969 16772
5477,18852 24985 23534 18115 13342 24309 21912 7993 913 6278
6701,11067 11452 11796 20496 10530 12061 15830 5119 23568 25693
7202,19114 5717 8544 2641 12341 13030 18190 6876 12742 4796
377,19089 7494 8894 20146 22121 19709 16630 20095 11658 2665
2583,6691 24559 19795 6875 18491 7091 3005 11766 5944 10556
7302,22393 15382 21068 13661 8693 12755 20079 18804 23417 1888
4856,10786 12061 23711 24075 9284 9029 11792 21998 4927 8811
5407,23536 2868 11792 15459 9386 14418 2333 22003 21854 18190
1749,11533 14684 4541 19875 22801 5952 4366 15169 4257 25133
1972,9438 15564 12061 18804 561 4512 25260 4241 7202 24850
5209,24075 25675 10269 22554 10786 7494 15564 12061 5942 25693
6079,22499 18939 1522 14684 23451 10968 19994 15739 24070 18868
2280,17323 3527 2823 17823 19007 11339 17675 13433 7820 7846
5747,14626 16439 6358 19727 19086 4834 13439 4855 14677 14564
2717,19655 24070 22499 7113 20077 15736 2570 19948 10698 19344
4813,4353 24076 10093 21974 23627 8197 4864 8644 20555 11513
532,4257 14684 16324 11242 19429 2835 5078 19874 10614 24711
5607,10110 4174 2143 13842 8542 14907 23052 25245 11698 6693
6171,24985 23534 11033 913 6278 24033 22485 16324 20345 8395
5594,18227 6734 10594 23154 25407 1619 11991 9370 10792 10834
305,9284 23258 23536 11716 23711 18190 5717 13541 8686 6812
6951,24093 19707 1541 18326 11397 10890 8304 17886 3710 13875
7612,25407 2426 6734 1583 10594 9555 18392 15691 10834 9701
7739,15772 9436 24471 1050 14772 919 22645 8669 8658 8653
1234,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
1968,18494 25702 25974 8660 8652 8653 8654 8655 8656 8657
4008,5611 10614 20394 7128 22364 14983 20641 13386 810 1801
2729,14684 24355 7883 19874 8544 18419 25693 14137 11089 5581
6301,20146 7494 19709 16630 19089 12409 17723 19480 14895 2665
3105,5717 18190 11792 773 5746 8544 9851 9029 8524 19781
7462,4502 7883 8675 7913 19874 16146 13886 17427 7113 13410
1471,17850 22500 18705 21530 15980 5885 5962 10673 17508 15198
5706,25407 23154 10594 9555 6734 10834 6878 15691 10792 18392
3873,9591 6088 21552 22645 8920 8811 18293 13541 12061 18902
7384,8304 24484 17820 18569 5412 18122 11153 4803 15583 15125
4103,13541 5746 2333 22003 2300 2868 23127 23536 4620 19114
4269,5218 17717 20281 4553 5152 7728 25675 19995 19044 15702
6062,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
2298,24355 14684 7883 10418 5581 18419 20308 4257 15363 20553
7252,8981 15803 4881 25658 14429 6772 8110 10709 21691 12632
637,525 11730 8251 20109 18168 1600 9960 13352 23909 9339
7771,506 3449 17879 9229 3016 7810 24477 6196 17168 8654
150,20146 19089 17723 19709 23600 12409 16630 7494 20173 20982
5445,18939 2570 19655 17366 1522 1993 22544 3326 9650 14564
7635,10678 4941 12955 3947 18637 14127 6252 24120 18951 18367
3449,2868 2333 13541 18190 11792 23711 10450 18528 5717 12061
7861,25407 12700 18644 18859 23858 18499 681 14551 24475 3669
899,25407 10594 2426 15691 23154 22848 23141 1583 7991 16928
7209,12859 16941 10540 7851 14488 8709 21321 19426 10747 10544
5121,4384 726 6077 21169 10188 8350 25767 1329 9398 8141
2858,24075 1863 2996 25675 21552 8560 13541 6088 23799 10269
6418,2426 15691 10834 9555 5952 23154 19875 13503 10594 1583
6502,23391 25635 10792 10834 17836 23953 9274 18208 16756 18397
3598,18176 3337 16901 7639 4620 163 15526 1545 24793 13344
2510,25097 9315 4804 3009 11277 11442 7338 21450 772 22300
6628,24070 17668 15615 6691 7883 16394 10949 8712 18419 14684
1709,8569 11515 19085 18457 15349 9059 11630 19510 5497 5495
1222,7177 16269 7185 3788 2485 19340 10162 15300 19721 15645
2545,7494 14552 20178 22801 6612 4063 14078 2825 10703 13444
1782,16630 12409 20146 9664 24209 5522 25873 11658 14895 3165
2917,19211 2551 10834 18397 12178 23953 15691 24954 8567 9128
3935,2517 21042 7583 15624 5771 5088 20145 15525 14033 595
6473,24075 10786 9438 12061 9851 4241 12923 5942 18293 10269
1593,13219 21653 13074 9742 1447 6766 20290 477 1611 18132
1456,19089 24355 20146 7494 12409 23600 4502 9438 19480 25407
4173,21552 23536 5717 364 24410 4620 4209 11384 20148 2996
5665,4662 150 20917 22865 25011 21218 16717 18718 9336 4308
7506,3421 25400 5730 15125 17284 8064 24484 2968 20122 14747
1868,19846 25964 17889 21624 17130 5283 22116 15122 6 24710
7803,16531 2488 25463 3773 25467 19850 1515 7735 20694 282
596,3790 2318 25659 22757 4546 7797 3352 15566 14118 23615
2192,23536 11792 19180 10450 21854 2868 9284 18190 23711 2333
7476,17861 22731 25133 13965 15525 21390 6884 595 7324 14151
5135,2426 25407 6734 9555 18392 1583 10834 10594 8316 15691
6316,25407 10834 15691 9555 6734 1583 18392 17156 8316 22848
5977,9851 24075 23711 25675 11792 25071 19114 8811 773 7235
2530,5284 24033 23534 6278 21071 14188 2422 13552 303 913
4403,13180 7650 13720 21068 7501 962 23594 15294 7575 12948
2535,18132 14220 20928 19671 4003 25562 8277 9797 2802 6674
6697,1876 3164 7124 5030 25038 6012 20884 3777 8729 3403
1538,19033 15691 7095 3812 24068 895 4390 17621 24508 22594
5876,8805 7839 3658 21624 1205 11931 377 14506 12643 9520
4957,19089 12409 20146 2665 23600 13154 19666 20083 3165 19709
3599,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
5584,11792 5717 2868 12061 9851 867 23536 6517 6217 882
5418,24075 9438 12061 13118 15564 25675 5942 3165 11452 8811
3753,25693 21552 11384 12056 12710 9851 9029 11796 15830 7639
